,Station1_CO,Station1_NO2,Station1_NOx,Station1_PM10,Station1_SO2,Station2_CO,Station2_NO2,Station2_NOx,Station2_O3,Station2_PM10,Station2_SO2,temp,humidity,precip,precipcover,cloudcover,windspeed,visibility,is_heating_season,is_work_day,winddir_sin,winddir_cos,Date,year,month,day
1931,550.4,24.9,29.5,22.0,3.1,427.0,19.2,23.7,80.0,21.2,3.3,10.4,33.5,0.0,0.0,12.4,35.3,11.3,0,1,0.2773146533023778,0.960779154157594,2019-04-16,2019,4,16
1932,509.2,22.4,26.9,17.0,3.8,581.0,25.3,36.5,54.8,13.6,2.6,10.8,62.1,0.044,12.5,62.4,31.8,10.4,0,1,0.2823414568428764,0.9593139745400576,2019-04-17,2019,4,17
1933,523.6,35.6,41.2,19.0,4.8,542.0,47.3,71.4,48.0,17.2,3.1,12.8,57.7,0.0,0.0,30.1,24.6,10.9,0,1,0.6678325554710466,0.744311546231154,2019-04-18,2019,4,18
1934,489.4,20.0,21.6,25.0,5.4,418.0,25.7,31.4,78.5,30.0,2.6,13.8,39.8,0.0,0.0,1.0,32.0,10.9,0,1,0.1236014767404927,0.9923319378854888,2019-04-19,2019,4,19
1935,358.6,33.2,38.0,20.0,5.7,370.0,21.2,24.7,79.8,22.0,2.5,13.2,33.3,0.0,0.0,3.8,14.4,10.0,0,0,0.709570736536521,0.7046342099635946,2019-04-20,2019,4,20
1936,407.6,25.2,27.6,22.0,5.7,368.0,19.0,24.1,81.6,23.0,2.6,13.8,40.0,0.0,0.0,43.3,14.3,10.0,0,0,0.2739592186924324,0.9617413095492112,2019-04-21,2019,4,21
1937,469.8,17.2,18.6,18.0,5.4,373.0,7.6,8.9,93.9,20.0,2.7,13.5,56.5,0.262,8.33,76.6,31.9,11.0,0,0,0.9937679191605964,0.1114689322063256,2019-04-22,2019,4,22
1938,418.2,47.4,62.3,20.0,5.0,410.0,14.1,16.6,71.3,21.0,2.4,11.7,63.0,0.824,16.67,77.1,25.1,11.3,0,1,0.9964928592495044,0.0836778433323154,2019-04-23,2019,4,23
1939,566.8,49.5,71.0,24.0,4.8,388.0,12.8,14.4,72.4,24.0,2.3,15.5,64.9,0.318,8.33,54.4,21.5,11.2,0,1,0.8925858184521255,-0.4508775406894308,2019-04-24,2019,4,24
1940,407.6,56.5,76.3,48.0,4.5,368.0,12.6,14.5,72.4,49.0,5.1,18.9,57.3,1.159,4.17,44.4,21.5,11.7,0,1,0.1287955965775628,-0.9916711623830904,2019-04-25,2019,4,25
1941,480.4,62.6,96.9,55.0,5.0,318.0,10.1,11.9,75.3,57.0,5.3,20.7,51.1,0.0,0.0,46.0,32.0,11.7,0,1,-0.0453629881292535,-0.9989705697907147,2019-04-26,2019,4,26
1942,419.2,37.1,54.9,27.0,4.9,323.0,10.0,11.8,51.0,25.0,2.0,15.7,79.7,5.007,37.5,70.0,17.9,9.7,0,0,-0.8329212407100994,-0.5533915492433441,2019-04-27,2019,4,27
1943,307.2,21.9,29.9,8.0,4.0,315.0,8.9,10.5,48.9,7.0,1.8,10.6,94.5,12.976,20.83,80.3,17.3,7.9,0,0,-0.9967788784562472,0.080198924328859,2019-04-28,2019,4,28
1944,444.6,44.1,74.1,16.0,4.0,372.0,15.6,26.8,49.7,11.0,2.9,11.8,83.8,0.321,16.67,60.9,14.2,8.3,0,0,-0.9945218953682734,0.1045284632676529,2019-04-29,2019,4,29
1945,418.2,39.3,62.3,15.0,3.7,410.0,33.0,54.1,30.0,14.0,2.0,10.8,92.4,5.028,33.33,62.9,17.7,8.8,0,1,0.2823414568428764,0.9593139745400576,2019-04-30,2019,4,30
1946,301.6,22.5,30.8,17.0,3.4,289.0,11.9,14.8,67.0,17.0,1.9,14.1,70.1,0.165,45.83,71.6,35.3,10.6,0,1,-0.4446351791849274,0.8957117602394129,2019-05-01,2019,5,1
1947,328.0,59.2,99.7,25.0,3.5,274.0,15.2,20.5,63.0,19.0,2.0,14.0,74.2,0.112,8.33,40.2,23.5,10.3,0,1,-0.6768759696826606,-0.7360970871197344,2019-05-02,2019,5,2
1948,464.6,57.7,81.9,19.0,3.5,253.0,9.3,11.9,79.3,16.0,2.2,14.9,71.1,0.774,12.5,47.8,35.8,10.9,0,1,-0.5577451089796901,-0.8300122850953675,2019-05-03,2019,5,3
1949,378.4,33.8,40.7,14.0,3.2,332.0,21.7,29.4,51.1,13.0,2.1,12.5,87.4,9.699,12.5,61.0,23.3,9.7,0,0,0.1873813145857246,0.9822872507286888,2019-05-04,2019,5,4
1950,414.8,17.2,19.9,10.0,2.9,349.0,12.1,17.0,47.6,9.0,2.0,11.1,95.8,7.99,66.67,78.1,31.8,8.4,0,0,0.5778576243835053,0.8161375900801603,2019-05-05,2019,5,5
1951,357.6,21.8,28.8,8.0,2.6,279.0,10.7,13.6,61.1,9.0,2.0,6.8,88.8,16.153,37.5,79.2,28.4,8.5,0,0,0.0383878090875199,0.9992629164106211,2019-05-06,2019,5,6
1952,348.4,24.6,27.0,15.0,2.3,297.0,13.0,15.7,65.3,19.0,2.6,9.4,67.0,0.005,8.33,84.8,31.7,10.0,0,1,-0.5891963573533422,0.8079898838980305,2019-05-07,2019,5,7
1953,406.4,47.3,55.1,19.0,2.4,304.0,19.1,23.1,64.7,18.0,2.9,11.0,63.6,0.0,0.0,60.3,10.9,10.3,0,1,0.3007057995042731,0.9537169507482268,2019-05-08,2019,5,8
1954,320.0,45.2,80.7,19.0,2.7,328.0,14.6,17.7,55.6,17.0,3.4,9.2,85.9,3.073,37.5,70.4,21.2,9.0,0,1,0.7431448254773942,-0.6691306063588582,2019-05-09,2019,5,9
1955,419.2,41.4,62.2,14.0,2.5,323.0,15.6,18.3,59.0,13.0,2.2,13.0,84.6,2.551,41.67,74.0,14.1,8.7,0,1,-0.9420574527872964,0.3354515697502557,2019-05-10,2019,5,10
1956,292.0,47.3,76.3,17.0,2.6,361.0,20.2,25.8,55.4,16.0,2.2,14.8,72.4,0.002,8.33,46.4,17.7,10.3,0,0,-0.848048096156426,-0.529919264233205,2019-05-11,2019,5,11
1957,350.2,23.1,24.8,12.0,2.4,268.0,20.4,30.5,63.2,12.0,2.2,16.8,61.6,0.0,0.0,34.2,21.3,11.7,0,0,0.8553642601605066,0.5180270093731303,2019-05-12,2019,5,12
1958,396.8,18.9,22.7,54.0,2.3,278.0,13.5,19.9,59.2,70.0,2.7,15.4,65.6,0.0,0.0,53.7,42.4,11.5,0,0,0.3907311284892737,0.9205048534524404,2019-05-13,2019,5,13
1959,355.0,25.2,30.2,15.0,2.0,334.0,16.1,22.7,44.7,20.0,2.4,9.4,83.2,1.107,41.67,82.9,35.3,9.3,0,1,0.31895930929807,0.9477684100095856,2019-05-14,2019,5,14
1960,444.2,38.0,102.6,12.0,2.6,363.0,14.5,26.9,26.5,8.0,2.6,11.2,90.7,0.332,20.83,82.9,21.4,8.5,0,1,0.9958843986159704,0.0906325801977801,2019-05-15,2019,5,15
1961,480.4,30.0,47.5,11.0,2.4,318.0,14.4,20.4,48.4,9.0,2.2,12.6,78.4,0.0,0.0,89.7,14.0,11.3,0,1,-0.7454759996828624,0.6665324702494523,2019-05-16,2019,5,16
1962,449.2,39.3,65.3,14.0,2.4,340.0,15.4,20.0,57.3,13.0,2.3,15.2,72.6,0.399,8.33,71.3,14.1,11.1,0,1,-0.9323238012155124,0.3616245700820922,2019-05-17,2019,5,17
1963,395.4,36.6,46.8,15.0,2.5,329.0,13.1,16.1,66.6,14.0,2.2,18.0,69.8,0.057,4.17,39.0,14.2,10.2,0,0,0.917060074385124,-0.3987490689252461,2019-05-18,2019,5,18
1964,289.8,23.9,28.2,13.0,2.7,292.0,9.9,13.5,73.1,14.0,2.7,18.3,74.0,1.938,4.17,39.0,30.5,10.2,0,0,0.5030199466302349,-0.8642748019537049,2019-05-19,2019,5,19
1965,416.4,47.9,68.7,15.0,3.0,295.0,9.1,11.2,81.9,12.0,3.6,16.9,80.1,0.19,25.0,68.0,26.1,11.5,0,0,0.3106764296307318,-0.9505157316277836,2019-05-20,2019,5,20
1966,362.2,60.0,96.5,12.0,2.8,281.0,3.9,5.7,84.1,8.0,2.1,15.9,79.3,6.672,37.5,69.4,28.6,10.5,0,1,-0.3987490689252463,-0.917060074385124,2019-05-21,2019,5,21
1967,355.0,44.7,84.8,11.0,2.9,337.0,6.1,8.2,55.9,9.0,2.1,14.7,89.5,4.128,25.0,66.2,28.6,9.7,0,1,-0.5269557954966776,-0.849892692986864,2019-05-22,2019,5,22
1968,469.8,38.0,78.3,13.0,2.7,373.0,12.4,15.3,40.8,9.0,2.2,14.9,88.2,2.159,20.83,81.3,18.0,9.7,0,1,-0.79122353296749,-0.6115270401858313,2019-05-23,2019,5,23
1969,472.4,25.5,38.2,10.0,2.7,377.0,11.5,15.3,44.3,9.0,2.2,15.5,88.3,5.985,29.17,67.2,14.2,8.2,0,1,-0.5254716510722675,0.8508111094240515,2019-05-24,2019,5,24
1970,374.2,31.7,49.4,17.0,2.6,343.0,12.7,16.1,64.1,14.0,2.2,17.4,74.3,0.009,4.17,56.3,14.2,11.2,0,0,-0.8396198645344134,0.5431744499506703,2019-05-25,2019,5,25
1971,323.2,43.9,57.9,19.0,2.7,344.0,10.4,12.7,72.8,16.0,2.3,19.6,72.0,0.009,4.17,40.4,14.3,11.3,0,0,-0.0279216387235687,-0.9996101150403544,2019-05-26,2019,5,26
1972,444.2,46.6,75.2,25.0,2.7,363.0,18.8,22.9,44.5,30.0,3.6,18.3,81.1,0.004,4.17,78.7,14.2,10.4,0,0,0.7693995550468952,-0.6387678175155976,2019-05-27,2019,5,27
1973,400.0,37.3,66.3,17.0,2.7,352.0,10.7,14.0,51.2,14.0,2.2,17.2,91.6,1.259,50.0,63.9,17.8,7.4,0,1,0.8668967489356029,-0.4984877397538302,2019-05-28,2019,5,28
1974,475.8,35.9,55.5,15.0,2.7,336.0,9.7,12.9,60.1,13.0,2.4,17.9,83.5,10.795,20.83,61.5,21.8,9.8,0,1,0.981627183447664,0.1908089953765449,2019-05-29,2019,5,29
1975,397.6,22.2,32.9,11.0,2.3,313.0,14.8,22.6,37.7,9.0,2.2,15.2,87.6,15.082,29.17,63.2,21.1,8.0,0,1,0.0575640269595672,0.9983418166140284,2019-05-30,2019,5,30
1976,406.2,21.7,28.2,11.0,2.4,309.0,10.1,14.1,49.9,11.0,2.4,17.1,75.8,0.074,12.5,63.8,17.8,10.4,0,1,-0.2096185629038222,0.977783236758606,2019-05-31,2019,5,31
1977,371.6,21.6,23.9,15.0,2.3,282.0,11.1,14.2,70.4,17.0,3.0,19.8,63.9,0.014,4.17,67.0,28.1,10.7,0,0,0.4019477766559601,0.9156625933395612,2019-06-01,2019,6,1
1978,348.4,20.7,23.8,14.0,2.3,297.0,15.1,19.8,58.4,14.0,2.4,20.1,73.8,0.0,0.0,59.8,14.3,10.6,0,0,0.8894163732912975,0.4570979270586942,2019-06-02,2019,6,2
1979,475.8,33.3,42.1,15.0,2.1,336.0,29.2,45.6,55.4,15.0,2.5,20.4,70.3,0.155,4.17,43.2,21.4,11.1,0,0,0.7815204724188187,0.6238795967093862,2019-06-03,2019,6,3
1980,439.0,38.7,49.5,14.0,1.7,403.0,21.2,34.4,64.8,15.0,2.4,21.5,71.6,0.032,16.67,39.3,14.4,10.8,0,1,0.963630453208623,0.2672383760782569,2019-06-04,2019,6,4
1981,472.0,41.7,52.0,13.0,1.9,413.0,7.3,9.0,71.5,13.0,2.3,19.0,82.6,4.886,25.0,57.9,15.8,9.8,0,1,0.6087614290087209,-0.793353340291235,2019-06-05,2019,6,5
1982,491.0,41.0,58.5,16.0,1.9,422.0,9.3,11.4,68.9,15.0,2.9,19.2,81.7,3.363,8.33,62.3,14.2,9.5,0,1,0.929132571534056,-0.3697467572738294,2019-06-06,2019,6,6
1983,561.0,55.8,83.4,25.0,2.2,454.0,8.5,10.8,74.7,22.0,3.0,22.1,74.3,0.204,16.67,45.7,24.9,10.2,0,1,-0.0854169231373673,-0.9963452961909064,2019-06-07,2019,6,7
1984,520.0,34.5,39.2,24.0,2.3,474.0,13.5,15.9,68.4,26.0,3.3,23.5,70.5,0.0,0.0,14.0,14.2,9.8,0,0,0.6858183529273764,-0.7277727576572104,2019-06-08,2019,6,8
1985,427.0,11.9,13.4,20.0,2.2,455.0,13.4,17.2,82.5,24.0,3.2,24.9,63.7,0.0,0.0,7.7,24.8,9.9,0,0,0.4162807922604012,0.9092361090470684,2019-06-09,2019,6,9
1986,394.0,17.9,20.2,19.0,2.0,433.0,14.8,21.5,70.3,20.0,2.4,25.5,61.9,0.0,0.0,5.0,14.3,11.1,0,0,0.9342044743210296,0.3567379993196254,2019-06-10,2019,6,10
1987,477.0,47.4,61.9,23.0,2.1,419.0,7.9,9.9,81.6,21.0,2.7,24.6,60.1,0.002,4.17,24.1,25.1,11.5,0,1,0.9996101150403544,-0.0279216387235688,2019-06-11,2019,6,11
1988,485.0,42.8,58.1,27.0,2.0,469.0,14.4,17.6,66.2,28.0,2.6,25.7,63.6,0.001,4.17,21.5,10.9,11.1,0,1,0.999559860119384,-0.0296662440851108,2019-06-12,2019,6,12
1989,510.0,50.4,66.0,28.0,2.0,470.0,14.4,17.2,72.9,28.0,2.6,26.5,62.1,0.0,0.0,8.1,10.7,11.3,0,1,0.9142539552342638,-0.4051415867798625,2019-06-13,2019,6,13
1990,541.0,49.4,66.8,38.0,2.1,526.0,18.4,21.9,60.3,41.0,3.0,26.9,66.4,0.009,4.17,19.1,10.6,11.3,0,1,0.984195607969242,-0.1770847403195832,2019-06-14,2019,6,14
1991,465.0,34.8,42.8,35.0,1.9,487.0,9.6,12.6,70.2,36.0,2.5,27.1,70.0,0.001,4.17,10.3,10.7,9.7,0,0,0.4924235601034671,-0.8703556959398997,2019-06-15,2019,6,15
1992,426.0,25.6,29.4,29.0,1.9,444.0,7.0,9.7,81.6,34.0,2.5,26.3,66.6,0.177,8.33,23.4,36.1,9.8,0,0,-0.5807029557109397,0.8141155183563192,2019-06-16,2019,6,16
1993,497.0,23.3,26.3,15.0,2.4,425.0,11.5,14.0,76.2,15.0,2.3,22.0,76.3,20.091,20.83,56.4,31.6,10.0,0,0,0.2990407922560866,0.9542403285162768,2019-06-17,2019,6,17
1994,503.0,32.0,36.0,17.0,2.2,440.0,16.7,22.6,76.6,22.0,2.4,22.8,70.3,4.824,4.17,37.8,17.7,11.3,0,1,0.5906056676199254,0.8069603121438019,2019-06-18,2019,6,18
1995,561.0,38.4,51.9,22.0,2.2,444.0,13.0,16.2,66.8,20.0,2.2,22.8,80.1,6.783,8.33,42.9,23.0,10.8,0,1,0.978867388761685,0.2044960518417902,2019-06-19,2019,6,19
1996,560.0,47.1,57.7,23.0,2.2,440.0,15.9,30.9,61.9,21.0,2.6,22.3,82.3,0.334,12.5,46.4,14.4,10.5,0,1,0.3810703763502743,-0.924546033612313,2019-06-20,2019,6,20
1997,681.0,52.3,79.8,26.0,2.6,394.0,15.3,19.8,49.4,20.0,2.6,21.1,89.5,6.053,16.67,48.5,16.0,9.2,0,1,0.5105429179116054,-0.8598522715968736,2019-06-21,2019,6,21
1998,527.0,17.6,27.7,20.0,2.2,354.0,10.1,14.3,69.4,18.0,2.2,22.4,79.0,0.965,4.17,45.7,14.2,9.4,0,0,0.5906056676199254,0.8069603121438019,2019-06-22,2019,6,22
1999,480.0,14.7,17.1,16.0,2.0,342.0,7.5,9.6,63.1,19.0,2.2,23.1,76.9,0.014,12.5,52.2,21.2,11.2,0,0,0.5120428648705715,0.8589598969306644,2019-06-23,2019,6,23
2000,395.0,24.1,28.3,20.0,2.1,347.0,12.2,15.6,62.4,19.0,2.3,24.3,72.4,0.084,16.67,58.8,24.9,10.6,0,0,0.6908824110768584,0.7229671459095681,2019-06-24,2019,6,24
2001,304.0,28.4,32.5,26.0,2.1,379.0,21.1,26.9,64.6,26.0,2.4,26.0,65.1,0.001,4.17,11.9,21.2,11.2,0,1,0.8201518758737721,0.5721458734455163,2019-06-25,2019,6,25
2002,427.0,48.3,73.5,35.0,2.3,428.0,17.7,22.4,74.0,32.0,2.4,27.3,64.8,0.0,0.0,11.9,10.5,11.9,0,1,-0.7954734808548956,-0.6059884002657114,2019-06-26,2019,6,26
2003,391.0,48.5,74.2,29.0,2.4,384.0,12.4,15.3,63.3,27.0,2.2,24.6,79.3,8.638,12.5,21.8,28.2,10.8,0,1,-0.5835412113561174,-0.8120835268918064,2019-06-27,2019,6,27
2004,345.0,22.1,25.2,15.0,2.5,260.0,10.1,12.7,77.2,13.0,2.5,21.4,56.3,0.0,0.0,21.1,35.4,11.2,0,1,0.0209424198833569,0.9997806834748456,2019-06-28,2019,6,28
2005,360.0,22.4,26.6,15.0,2.5,268.0,10.1,12.4,69.5,15.0,2.6,21.0,54.7,0.0,0.0,24.0,21.4,11.3,0,0,-0.0383878090875195,0.9992629164106211,2019-06-29,2019,6,29
2006,327.0,43.7,59.9,20.0,2.1,313.0,6.3,8.3,71.8,19.0,2.4,22.6,63.7,0.0,0.0,1.2,17.8,12.1,0,0,-0.3842953226598035,-0.923210217112981,2019-06-30,2019,6,30
2007,359.0,55.8,72.5,30.0,2.2,310.0,6.4,8.6,76.8,28.0,3.0,24.9,68.5,0.0,0.0,6.7,17.8,11.9,0,0,0.0453629881292537,-0.9989705697907147,2019-07-01,2019,7,1
2008,271.0,32.3,44.1,31.0,2.0,262.0,12.7,15.9,86.2,34.0,2.6,27.0,63.7,0.0,0.0,9.6,21.1,11.7,0,1,-0.9515944038794382,0.307356617799807,2019-07-02,2019,7,2
2009,292.0,24.4,27.3,20.0,2.1,192.0,18.2,30.4,92.0,20.0,2.6,24.2,46.9,0.0,0.0,20.4,21.4,11.7,0,1,0.2147353271670632,0.976672278334168,2019-07-03,2019,7,3
2010,335.0,32.4,35.9,21.0,2.1,189.0,13.0,16.1,87.9,22.0,3.2,21.8,44.6,0.0,0.0,30.0,21.1,12.1,0,1,0.2469990127227429,0.9690157314068696,2019-07-04,2019,7,4
2011,349.0,49.2,67.2,28.0,1.9,266.0,8.4,10.8,90.0,28.0,2.6,21.9,55.1,0.0,0.0,27.1,25.0,12.1,0,1,-0.7671651518152993,-0.6414496315691581,2019-07-05,2019,7,5
2012,330.0,41.9,50.8,24.0,1.8,276.0,8.0,10.7,88.0,25.0,2.5,23.0,53.7,0.0,0.0,11.5,21.4,11.3,0,0,-0.4477590878387695,-0.8941542368393682,2019-07-06,2019,7,6
2013,309.0,26.6,30.2,19.0,2.1,271.0,4.7,6.7,96.4,20.0,2.4,23.7,59.9,0.058,16.67,56.4,25.0,11.3,0,0,-0.40194777665596,-0.9156625933395612,2019-07-07,2019,7,7
2014,341.0,29.4,33.4,17.0,2.3,219.0,8.7,10.9,78.4,19.0,2.5,20.6,47.5,0.0,0.0,51.8,24.9,12.1,0,0,-0.6600016679609373,0.7512641335035107,2019-07-08,2019,7,8
2015,381.0,48.0,56.7,21.0,2.4,245.0,11.4,14.9,76.1,22.0,2.4,18.4,54.1,0.0,0.0,53.1,14.3,11.7,0,1,-0.4694715627858908,-0.8829475928589269,2019-07-09,2019,7,9
2016,360.0,33.3,37.2,17.0,2.8,243.0,15.0,19.7,70.1,18.0,2.6,17.6,57.4,0.057,8.33,36.2,21.2,10.4,0,1,0.0975828997591494,0.9952273999818312,2019-07-10,2019,7,10
2017,436.0,39.3,56.7,18.0,2.9,270.0,17.2,24.1,47.2,15.0,2.3,16.5,69.0,9.732,16.67,37.2,15.9,9.7,0,1,0.4756242090702752,0.8796485728666165,2019-07-11,2019,7,11
2018,431.0,51.1,67.7,18.0,2.7,272.0,10.9,16.4,52.4,17.0,2.4,16.9,72.7,0.0,0.0,55.0,10.7,9.8,0,1,-0.6494480483301835,-0.760405965600031,2019-07-12,2019,7,12
2019,436.0,37.2,45.1,17.0,2.9,320.0,7.0,9.1,58.3,13.0,2.2,17.1,85.8,0.808,37.5,74.6,22.5,9.4,0,0,-0.0348994967025009,-0.9993908270190958,2019-07-13,2019,7,13
2020,377.0,15.4,18.1,11.0,2.8,310.0,8.3,10.9,58.5,10.0,2.2,17.3,81.9,1.014,12.5,61.9,20.0,9.6,0,0,0.2756373558169991,0.9612616959383188,2019-07-14,2019,7,14
2021,325.0,25.7,29.7,13.0,2.4,275.0,9.5,12.2,73.6,11.0,2.5,19.9,53.8,0.0,0.0,27.8,21.4,11.5,0,0,0.0069812602979615,0.9999756307053947,2019-07-15,2019,7,15
2022,322.0,41.3,47.2,18.0,2.3,268.0,12.8,16.6,79.9,17.0,2.4,20.0,52.2,0.0,0.0,11.9,17.6,11.3,0,1,0.0923705874465615,0.995724698184582,2019-07-16,2019,7,16
2023,321.0,33.1,37.3,20.0,2.4,281.0,11.5,14.7,73.1,21.0,2.8,20.0,53.7,0.0,0.0,18.0,21.2,11.4,0,1,0.1409012319375826,0.9900236577165576,2019-07-17,2019,7,17
2024,326.0,40.9,50.7,21.0,2.3,278.0,11.0,13.7,73.5,19.0,2.3,20.2,56.9,0.0,0.0,41.7,21.1,11.7,0,1,0.7922896433551907,0.6101451639012677,2019-07-18,2019,7,18
2025,384.0,56.9,77.5,25.0,2.2,327.0,18.3,26.1,74.6,21.0,2.3,21.2,61.8,0.0,0.0,17.3,10.7,11.4,0,1,-0.4969739610275552,-0.8677654533689285,2019-07-19,2019,7,19
2026,342.0,37.1,41.5,24.0,2.2,342.0,9.9,12.5,74.3,22.0,2.7,21.6,72.4,7.732,12.5,37.2,17.5,11.5,0,0,0.9048270524660196,-0.4257792915650727,2019-07-20,2019,7,20
2027,308.0,35.9,40.9,24.0,2.1,333.0,7.1,10.2,79.1,20.0,2.8,24.4,67.2,2.463,8.33,37.5,21.0,11.3,0,0,0.4194520824461774,-0.9077774785329086,2019-07-21,2019,7,21
2028,383.0,27.5,30.9,16.0,2.2,347.0,22.8,28.1,64.9,15.0,2.6,23.1,67.2,0.116,8.33,44.1,24.7,10.9,0,0,0.2486898871648548,0.9685831611286312,2019-07-22,2019,7,22
2029,503.0,30.0,44.3,19.0,2.4,349.0,18.3,23.9,61.1,17.0,2.6,21.1,71.0,0.002,4.17,62.8,24.6,11.1,0,1,0.3826834323650898,0.9238795325112868,2019-07-23,2019,7,23
2030,408.0,24.3,28.8,17.0,2.1,319.0,15.8,22.4,62.3,14.0,2.6,22.5,62.3,0.0,0.0,29.1,17.5,11.5,0,1,0.1547103862994681,0.9879598657693892,2019-07-24,2019,7,24
2031,443.0,32.9,44.7,20.0,2.0,327.0,15.8,20.2,59.4,17.0,2.5,23.9,57.7,0.096,4.17,42.6,17.7,11.3,0,1,0.5920131787992196,0.8059282822485158,2019-07-25,2019,7,25
2032,471.0,48.5,68.9,26.0,2.1,345.0,11.4,15.5,72.0,25.0,2.6,22.8,66.9,8.97,4.17,32.7,30.7,11.3,0,1,0.7933533402912352,-0.6087614290087207,2019-07-26,2019,7,26
2033,446.0,22.9,26.1,14.0,2.3,347.0,23.1,40.9,67.3,13.0,2.3,21.5,80.5,8.199,16.67,47.4,24.7,10.4,0,0,0.7815204724188187,0.6238795967093862,2019-07-27,2019,7,27
2034,434.0,21.2,24.5,17.0,2.3,353.0,22.3,47.7,61.6,16.0,2.4,22.5,81.7,17.925,25.0,47.1,41.9,9.8,0,0,0.995724698184582,-0.0923705874465615,2019-07-28,2019,7,28
2035,466.0,37.5,52.8,20.0,2.2,385.0,11.7,14.6,51.9,16.0,2.2,22.4,81.4,0.091,16.67,66.6,14.1,10.6,0,0,-0.9976842788356052,-0.0680152906652476,2019-07-29,2019,7,29
2036,449.0,44.3,65.5,30.0,2.2,408.0,9.5,11.0,61.5,24.0,2.3,23.3,82.6,1.929,4.17,24.2,21.1,11.1,0,1,-0.4832823832550024,-0.8754645270000179,2019-07-30,2019,7,30
2037,368.0,28.6,34.7,27.0,2.0,421.0,14.2,16.6,64.0,22.0,2.4,24.4,79.4,0.134,12.5,32.2,17.8,10.8,0,1,0.0157073173118206,0.9998766324816606,2019-07-31,2019,7,31
2038,352.0,24.9,29.2,24.0,2.0,428.0,14.0,16.3,64.9,20.0,2.5,24.0,75.3,0.047,12.5,59.9,21.2,9.6,0,1,-0.3778407868184672,0.9258705848099948,2019-08-01,2019,8,1
2039,452.0,37.0,44.9,21.0,2.3,417.0,21.9,28.0,56.2,19.0,2.4,21.9,79.6,11.599,8.33,40.6,23.6,10.1,0,1,0.6032079877452825,0.7975839288252285,2019-08-02,2019,8,2
2040,404.0,15.3,18.1,16.0,2.4,330.0,11.4,13.3,65.3,13.0,2.3,20.4,76.8,2.641,29.17,69.0,24.8,11.2,0,0,-0.163325962241622,0.9865721616069696,2019-08-03,2019,8,3
2041,397.0,16.3,19.9,14.0,2.4,275.0,7.5,8.3,63.8,14.0,2.4,20.6,62.3,0.002,4.17,30.8,24.7,10.7,0,0,-0.300705799504273,0.9537169507482268,2019-08-04,2019,8,4
2042,477.0,53.4,78.5,24.0,2.3,287.0,9.6,11.1,59.4,18.0,3.0,20.3,69.4,0.0,0.0,20.7,21.3,11.3,0,0,-0.554844427447999,-0.8319541221304827,2019-08-05,2019,8,5
2043,437.0,59.7,95.0,28.0,1.9,333.0,10.9,12.4,58.6,23.0,2.6,21.0,75.8,2.915,8.33,37.1,21.6,11.6,0,1,-0.1925219665259072,-0.9812926639922452,2019-08-06,2019,8,6
2044,420.0,70.9,102.7,29.0,1.8,321.0,8.3,9.7,76.5,24.0,5.4,24.1,68.2,0.0,0.0,35.3,21.4,11.7,0,1,0.0296662440851108,-0.999559860119384,2019-08-07,2019,8,7
2045,354.0,47.1,63.0,20.0,1.7,287.0,10.3,11.6,54.9,16.0,2.4,23.1,73.8,0.01,8.33,52.3,17.6,10.9,0,1,-0.9205048534524404,-0.3907311284892738,2019-08-08,2019,8,8
2046,421.0,48.5,88.4,26.0,1.9,313.0,13.8,16.1,56.1,20.0,2.9,22.9,69.3,0.0,0.0,27.1,14.3,11.1,0,1,-0.9329535348254888,-0.3599968081200515,2019-08-09,2019,8,9
2047,372.0,52.1,66.9,23.0,1.6,276.0,8.1,9.0,71.8,20.0,2.5,24.8,63.2,0.0,0.0,15.2,14.2,11.7,0,0,-0.0069812602979614,-0.9999756307053947,2019-08-10,2019,8,10
2048,298.0,29.3,35.1,20.0,1.6,283.0,16.1,19.4,64.5,22.0,2.7,26.2,63.7,0.0,0.0,4.0,14.3,11.6,0,0,0.9598052919751868,0.2806667089207877,2019-08-11,2019,8,11
2049,405.0,63.1,85.0,35.0,1.8,344.0,11.3,12.9,74.2,29.0,3.7,28.1,61.9,0.0,0.0,0.8,14.4,11.5,0,0,0.2436150117860224,-0.9698720152847468,2019-08-12,2019,8,12
2050,330.0,48.6,67.0,30.0,1.8,352.0,9.4,11.3,79.2,26.0,4.4,27.2,57.5,0.0,0.0,8.8,31.6,11.7,0,1,-0.3305143927132236,0.9438009515832292,2019-08-13,2019,8,13
2051,269.0,22.4,26.3,12.0,1.7,323.0,8.9,10.1,60.9,10.0,2.4,18.9,83.2,6.987,16.67,57.4,24.7,9.7,0,1,-0.1547103862994675,0.9879598657693892,2019-08-14,2019,8,14
2052,324.0,33.2,38.9,13.2,1.7,349.0,18.3,28.1,52.0,12.0,2.6,17.0,71.3,0.0,0.0,71.5,17.7,10.9,0,1,0.1478094111296106,0.9890158633619168,2019-08-15,2019,8,15
2053,398.0,44.2,72.2,21.0,1.7,377.0,24.1,31.0,51.3,18.0,3.0,18.5,66.1,0.0,0.0,29.3,14.2,10.5,0,1,-0.5000000000000004,0.8660254037844384,2019-08-16,2019,8,16
2054,397.0,45.1,62.0,25.0,1.7,386.0,16.4,19.1,55.1,20.0,2.6,20.1,67.6,0.001,4.17,37.7,10.7,9.8,0,0,0.5328762760707298,-0.8461931661275641,2019-08-17,2019,8,17
