Date,Station1_CO,Station1_NO2,Station1_NOx,Station1_PM10,Station1_SO2,Station2_CO,Station2_NO2,Station2_NOx,Station2_O3,Station2_PM10,Station2_SO2,Year,Month,Day,WeekDay,Season
2023-01-13,512.0,33.32,38.39999999999999,23.0,1.2,224.0,12.3,16.7,29.6,16.0,2.62,2023,1,13,Friday,Winter
2023-01-14,537.0,22.46,38.32,34.0,1.9,283.0,10.1,14.1,20.8,24.0,1.86,2023,1,14,Saturday,Winter
2023-01-15,455.0,35.019999999999996,53.5,22.0,3.7,211.0,6.9,10.6,41.5,12.0,4.180000000000001,2023,1,15,Sunday,Winter
2023-01-16,468.0,24.639999999999997,66.7,20.0,4.3,235.0,10.7,16.4,34.3,13.0,2.92,2023,1,16,Monday,Winter
2023-01-17,392.0,32.96,33.839999999999996,14.0,4.5,211.0,8.3,14.7,45.0,8.0,4.54,2023,1,17,Tuesday,Winter
2023-01-18,468.0,28.580000000000002,66.84,17.0,4.4,272.0,12.0,23.9,41.5,11.0,4.92,2023,1,18,Wednesday,Winter
2023-01-19,347.0,30.160000000000004,49.160000000000004,13.0,3.630814332247557,96.0,6.1,12.0,44.8,8.0,3.306286472148541,2023,1,19,Thursday,Winter
2023-01-20,476.0,22.880000000000003,49.04,11.0,3.630814332247557,218.0,15.6,24.7,19.9,8.0,3.306286472148541,2023,1,20,Friday,Winter
2023-01-21,540.0,27.22,54.5,16.0,3.630814332247557,289.0,10.3,17.8,20.9,10.0,3.306286472148541,2023,1,21,Saturday,Winter
2023-01-22,509.0,23.220000000000002,68.08,14.0,3.630814332247557,287.0,9.7,16.8,27.9,12.0,3.306286472148541,2023,1,22,Sunday,Winter
2023-01-23,538.0,36.88,48.76,17.0,3.630814332247557,321.0,14.0,24.0,23.3,13.0,3.306286472148541,2023,1,23,Monday,Winter
2023-01-24,487.0,43.14,55.54,15.0,3.630814332247557,339.0,19.8,31.6,26.1,15.0,3.306286472148541,2023,1,24,Tuesday,Winter
2023-01-25,549.0,29.540000000000003,47.019999999999996,19.0,3.630814332247557,397.0,13.0,19.4,23.8,18.0,3.306286472148541,2023,1,25,Wednesday,Winter
2023-01-26,565.0,37.7,70.06,21.0,3.630814332247557,422.0,15.0,23.4,24.7,18.0,3.306286472148541,2023,1,26,Thursday,Winter
2023-01-27,440.0,32.64,67.61999999999999,17.0,3.630814332247557,357.0,14.8,22.9,31.6,17.0,3.306286472148541,2023,1,27,Friday,Winter
2023-01-28,416.0,24.860000000000003,66.7,16.0,3.630814332247557,343.0,9.9,16.4,34.0,16.0,3.306286472148541,2023,1,28,Saturday,Winter
2023-01-29,445.0,33.44,38.32,14.0,3.630814332247557,402.0,8.4,14.1,30.0,14.0,3.306286472148541,2023,1,29,Sunday,Winter
2023-01-30,450.0,15.76,58.160000000000004,17.0,3.630814332247557,136.0,5.6,11.2,35.6,14.0,3.306286472148541,2023,1,30,Monday,Winter
2023-01-31,602.0,27.279999999999994,46.94,17.0,3.630814332247557,238.0,16.9,33.7,23.0,14.0,3.306286472148541,2023,1,31,Tuesday,Winter
2023-02-01,379.0,29.440000000000005,33.760000000000005,10.0,3.630814332247557,412.0,7.1,12.5,40.4,7.0,3.306286472148541,2023,2,1,Wednesday,Winter
2023-02-02,346.0,15.7,51.67999999999999,9.0,3.630814332247557,303.4,7.8,13.2,43.5,8.0,3.306286472148541,2023,2,2,Thursday,Winter
2023-02-03,498.0,24.240000000000002,72.18,12.0,3.630814332247557,438.4,12.5,22.0,32.1,9.0,3.306286472148541,2023,2,3,Friday,Winter
2023-02-04,416.0,34.22,48.519999999999996,10.0,3.630814332247557,449.0,12.7,22.6,36.8,10.0,3.306286472148541,2023,2,4,Saturday,Winter
2023-02-05,332.0,26.02,54.279999999999994,9.0,3.630814332247557,266.4,5.7,12.8,45.6,10.0,3.306286472148541,2023,2,5,Sunday,Winter
2023-02-06,412.0,33.62,55.6,14.0,3.630814332247557,235.0,13.4,23.7,38.5,14.0,3.306286472148541,2023,2,6,Monday,Winter
2023-02-07,435.0,41.839999999999996,75.38000000000001,18.0,3.630814332247557,278.0,16.0,25.5,39.4,17.0,3.306286472148541,2023,2,7,Tuesday,Winter
2023-02-08,616.0,31.2,57.739999999999995,25.0,3.630814332247557,454.0,19.6,31.3,39.3,24.0,3.306286472148541,2023,2,8,Wednesday,Winter
2023-02-09,1375.0,49.839999999999996,167.06,66.0,3.630814332247557,1173.0,35.7,87.2,31.0,59.0,3.306286472148541,2023,2,9,Thursday,Winter
2023-02-10,1019.0,45.56,93.36,57.0,3.630814332247557,995.0,28.5,58.3,32.2,47.0,3.306286472148541,2023,2,10,Friday,Winter
2023-02-11,668.0,30.2,45.400000000000006,37.0,3.630814332247557,526.0,11.4,21.1,42.6,27.0,3.306286472148541,2023,2,11,Saturday,Winter
2023-02-12,691.0,38.0,59.7,31.0,3.630814332247557,529.0,23.6,37.8,31.6,23.0,3.306286472148541,2023,2,12,Sunday,Winter
2023-02-13,1022.0,36.339999999999996,97.3,44.0,3.630814332247557,937.0,34.7,71.5,19.2,35.0,3.306286472148541,2023,2,13,Monday,Winter
2023-02-14,735.0,50.739999999999995,137.16000000000003,42.0,3.630814332247557,776.0,36.3,57.4,21.8,32.0,3.306286472148541,2023,2,14,Tuesday,Winter
2023-02-15,711.0,34.92,135.06,40.0,3.630814332247557,823.0,26.7,60.3,34.6,33.0,3.306286472148541,2023,2,15,Wednesday,Winter
2023-02-16,808.0,36.0,104.08,51.0,3.630814332247557,1171.0,29.1,78.3,22.9,46.0,3.306286472148541,2023,2,16,Thursday,Winter
2023-02-17,567.0,29.6,70.28,51.0,3.630814332247557,731.0,12.4,23.6,29.8,36.0,3.306286472148541,2023,2,17,Friday,Winter
2023-02-18,301.0,28.339999999999996,37.86,13.0,3.630814332247557,505.0,4.9,14.6,44.0,8.0,3.306286472148541,2023,2,18,Saturday,Winter
2023-02-19,234.0,16.740000000000002,45.54,9.0,3.630814332247557,481.0,5.8,15.8,43.8,6.0,3.306286472148541,2023,2,19,Sunday,Winter
2023-02-20,269.0,18.84,69.92,13.0,3.630814332247557,442.0,7.5,16.6,44.9,7.0,3.306286472148541,2023,2,20,Monday,Winter
2023-02-21,241.0,32.96,56.96,12.0,3.630814332247557,318.0,8.3,18.4,43.2,8.0,3.306286472148541,2023,2,21,Tuesday,Winter
2023-02-22,489.0,39.46,82.72,27.0,3.630814332247557,627.0,27.0,53.8,28.1,23.0,3.306286472148541,2023,2,22,Wednesday,Winter
2023-02-23,571.0,35.559999999999995,99.16,34.0,3.630814332247557,722.0,25.0,56.4,37.7,31.0,3.306286472148541,2023,2,23,Thursday,Winter
2023-02-24,522.0,39.92,77.76,30.0,3.630814332247557,617.0,15.2,34.3,25.9,24.0,3.306286472148541,2023,2,24,Friday,Winter
2023-02-25,267.0,29.240000000000002,53.78000000000001,15.0,3.630814332247557,356.0,5.3,15.2,43.6,12.0,3.306286472148541,2023,2,25,Saturday,Winter
2023-02-26,262.0,32.96,54.5,9.0,3.630814332247557,355.0,8.3,17.8,36.9,6.0,3.306286472148541,2023,2,26,Sunday,Winter
2023-02-27,268.0,29.48,54.5,11.0,3.630814332247557,351.0,9.1,17.8,46.9,10.0,3.306286472148541,2023,2,27,Monday,Winter
2023-02-28,399.0,37.72,77.4,18.0,3.630814332247557,487.0,16.3,27.2,31.0,15.0,3.306286472148541,2023,2,28,Tuesday,Winter
2023-03-01,367.0,35.160000000000004,57.88000000000001,16.0,3.630814332247557,436.0,13.5,24.1,43.3,13.0,3.306286472148541,2023,3,1,Wednesday,Spring
2023-03-02,741.0,45.4,105.3,36.0,3.630814332247557,787.0,19.9,56.8,38.9,35.0,3.306286472148541,2023,3,2,Thursday,Spring
2023-03-03,804.0,29.32,81.0,46.0,3.630814332247557,885.0,22.7,50.0,29.4,38.0,3.306286472148541,2023,3,3,Friday,Spring
2023-03-04,431.0,18.84,45.18,23.0,3.630814332247557,559.0,7.5,16.5,36.8,18.0,3.306286472148541,2023,3,4,Saturday,Spring
2023-03-05,301.0,29.380000000000003,41.96,12.0,3.630814332247557,474.0,9.0,17.2,38.0,10.0,3.306286472148541,2023,3,5,Sunday,Spring
2023-03-06,380.0,25.199999999999996,48.5,19.0,3.630814332247557,541.0,11.7,21.5,36.8,14.0,3.306286472148541,2023,3,6,Monday,Spring
2023-03-07,420.0,22.84,31.26,22.0,3.630814332247557,601.0,10.8,20.2,33.2,15.0,3.306286472148541,2023,3,7,Tuesday,Spring
2023-03-08,350.0,19.6,60.71999999999999,16.0,3.630814332247557,566.0,6.0,15.0,48.7,13.0,3.306286472148541,2023,3,8,Wednesday,Spring
2023-03-09,354.0,23.32,65.38,15.0,3.630814332247557,585.0,7.9,17.7,45.4,13.0,3.306286472148541,2023,3,9,Thursday,Spring
2023-03-10,372.0,19.6,60.339999999999996,15.0,3.630814332247557,466.0,6.0,15.5,42.2,13.0,3.306286472148541,2023,3,10,Friday,Spring
2023-03-11,291.0,32.50000000000001,47.239999999999995,7.0,3.630814332247557,416.0,5.2,13.8,47.6,7.0,3.306286472148541,2023,3,11,Saturday,Spring
2023-03-12,300.0,32.63059701492537,67.46468656716418,9.0,3.630814332247557,452.0,18.68193926478423,29.116968566862017,58.5,11.0,3.306286472148541,2023,3,12,Sunday,Spring
2023-03-13,366.0,35.019999999999996,57.21999999999999,14.0,3.630814332247557,474.0,6.9,15.4,52.1,14.0,3.306286472148541,2023,3,13,Monday,Spring
2023-03-14,366.0,19.560000000000002,48.78,19.0,3.630814332247557,476.0,9.2,18.5,51.2,19.0,3.306286472148541,2023,3,14,Tuesday,Spring
2023-03-15,329.0,32.17999999999999,63.919999999999995,10.0,3.630814332247557,469.0,9.6,18.2,45.4,12.0,3.306286472148541,2023,3,15,Wednesday,Spring
2023-03-16,331.0,19.560000000000002,78.16,12.0,3.630814332247557,469.0,9.2,17.3,55.1,13.0,3.306286472148541,2023,3,16,Thursday,Spring
2023-03-17,560.0,30.580000000000002,78.7,24.0,3.630814332247557,656.0,20.4,31.9,46.6,22.0,3.306286472148541,2023,3,17,Friday,Spring
2023-03-18,713.0,32.7,86.14,28.0,3.630814332247557,804.0,19.5,35.6,46.2,27.0,3.306286472148541,2023,3,18,Saturday,Spring
2023-03-19,874.0,41.260000000000005,71.46000000000001,38.0,3.630814332247557,960.0,26.2,47.8,36.1,38.0,3.306286472148541,2023,3,19,Sunday,Spring
2023-03-20,649.0,45.42,107.67999999999999,36.0,3.630814332247557,715.0,23.8,43.5,35.7,32.0,3.306286472148541,2023,3,20,Monday,Spring
2023-03-21,671.0,39.84,86.67999999999999,42.0,3.630814332247557,860.0,21.0,49.5,37.2,36.0,3.306286472148541,2023,3,21,Tuesday,Spring
2023-03-22,548.0,35.99999999999999,49.64,28.0,3.630814332247557,695.0,22.4,43.3,33.8,26.0,3.306286472148541,2023,3,22,Wednesday,Spring
2023-03-23,503.0,38.04,46.94,32.0,3.630814332247557,713.0,17.3,33.7,34.8,29.0,3.306286472148541,2023,3,23,Thursday,Spring
2023-03-24,610.0,19.560000000000002,62.05999999999999,24.0,3.630814332247557,501.0,9.2,13.7,56.0,22.0,3.306286472148541,2023,3,24,Friday,Spring
2023-03-25,733.0,26.2,38.440000000000005,15.0,3.630814332247557,463.0,7.3,12.1,40.6,12.0,3.306286472148541,2023,3,25,Saturday,Spring
2023-03-26,793.0,22.34,32.239999999999995,9.6,3.630814332247557,492.0,6.7,10.2,50.1,8.0,3.306286472148541,2023,3,26,Sunday,Spring
2023-03-27,873.0,25.400000000000002,23.6,9.6,3.630814332247557,490.0,6.5,9.6,49.4,8.0,3.306286472148541,2023,3,27,Monday,Spring
2023-03-28,769.0,22.84,61.919999999999995,19.0,3.630814332247557,519.0,10.8,14.5,55.2,9.0,3.306286472148541,2023,3,28,Tuesday,Spring
2023-03-29,449.0,32.63059701492537,67.46468656716418,14.0,3.630814332247557,574.0,18.68193926478423,29.116968566862017,54.9,14.0,3.306286472148541,2023,3,29,Wednesday,Spring
2023-03-30,514.0,32.63059701492537,67.46468656716418,15.0,3.630814332247557,558.0,18.68193926478423,29.116968566862017,54.6,14.0,3.306286472148541,2023,3,30,Thursday,Spring
2023-03-31,537.0,32.63059701492537,67.46468656716418,17.0,3.630814332247557,583.0,18.68193926478423,29.116968566862017,52.5,14.0,3.306286472148541,2023,3,31,Friday,Spring
2023-04-01,531.0,32.63059701492537,67.46468656716418,10.0,3.630814332247557,431.0,18.68193926478423,29.116968566862017,47.0,8.0,3.306286472148541,2023,4,1,Saturday,Spring
2023-04-02,576.0,32.63059701492537,67.46468656716418,9.0,3.630814332247557,479.0,18.68193926478423,29.116968566862017,42.6,9.0,3.306286472148541,2023,4,2,Sunday,Spring
2023-04-03,448.0,32.63059701492537,67.46468656716418,28.0,3.630814332247557,498.0,18.68193926478423,29.116968566862017,50.2,44.0,3.306286472148541,2023,4,3,Monday,Spring
2023-04-04,413.0,32.63059701492537,67.46468656716418,17.0,3.630814332247557,542.0,18.68193926478423,29.116968566862017,55.0,22.0,3.306286472148541,2023,4,4,Tuesday,Spring
2023-04-05,440.0,32.63059701492537,67.46468656716418,12.0,3.630814332247557,528.0,18.68193926478423,29.116968566862017,57.8,14.0,3.306286472148541,2023,4,5,Wednesday,Spring
2023-04-06,473.6,32.63059701492537,67.46468656716418,15.2,3.630814332247557,611.0,18.68193926478423,29.116968566862017,46.6,14.0,3.306286472148541,2023,4,6,Thursday,Spring
2023-04-07,653.2,32.63059701492537,67.46468656716418,20.0,3.630814332247557,743.0,18.68193926478423,29.116968566862017,39.7,17.0,3.306286472148541,2023,4,7,Friday,Spring
2023-04-08,788.0,32.63059701492537,67.46468656716418,15.0,3.630814332247557,765.0,18.68193926478423,29.116968566862017,37.7,15.0,3.306286472148541,2023,4,8,Saturday,Spring
2023-04-09,825.0,32.63059701492537,67.46468656716418,19.0,3.630814332247557,726.0,18.68193926478423,29.116968566862017,40.8,16.0,3.306286472148541,2023,4,9,Sunday,Spring
2023-04-10,790.0,32.63059701492537,67.46468656716418,18.0,3.630814332247557,711.0,18.68193926478423,29.116968566862017,38.0,18.0,3.306286472148541,2023,4,10,Monday,Spring
2023-04-11,764.0,32.63059701492537,67.46468656716418,17.0,3.630814332247557,589.0,18.68193926478423,29.116968566862017,43.1,11.0,3.306286472148541,2023,4,11,Tuesday,Spring
2023-04-12,690.0,32.63059701492537,67.46468656716418,12.0,3.630814332247557,567.0,18.68193926478423,29.116968566862017,51.3,8.0,3.306286472148541,2023,4,12,Wednesday,Spring
2023-04-13,682.0,32.63059701492537,67.46468656716418,15.0,3.630814332247557,574.0,18.68193926478423,29.116968566862017,57.7,12.0,3.306286472148541,2023,4,13,Thursday,Spring
2023-04-14,729.0,31.919999999999998,57.21999999999999,14.0,3.630814332247557,537.0,12.6,15.4,52.1,14.0,3.306286472148541,2023,4,14,Friday,Spring
2023-04-15,707.0,20.78,66.42,13.0,3.630814332247557,563.0,11.3,14.0,54.7,13.0,3.306286472148541,2023,4,15,Saturday,Spring
2023-04-16,618.0,29.160000000000004,46.0,11.0,3.630814332247557,505.0,10.4,13.3,61.6,11.0,3.306286472148541,2023,4,16,Sunday,Spring
2023-04-17,635.0,30.76,66.38,11.0,3.630814332247557,496.0,14.5,18.6,49.0,11.0,3.306286472148541,2023,4,17,Monday,Spring
2023-04-18,589.0,34.14,56.38000000000001,13.0,3.630814332247557,458.0,16.1,20.6,55.4,13.0,3.306286472148541,2023,4,18,Tuesday,Spring
2023-04-19,573.0,30.76,63.919999999999995,16.0,3.630814332247557,460.0,14.5,18.2,58.8,18.0,3.306286472148541,2023,4,19,Wednesday,Spring
2023-04-20,573.0,33.32,46.32000000000001,21.0,3.630814332247557,471.0,12.3,15.6,57.0,21.0,3.306286472148541,2023,4,20,Thursday,Spring
2023-04-21,559.0,39.92,48.78,25.0,3.630814332247557,491.0,15.2,18.5,68.5,27.0,3.306286472148541,2023,4,21,Friday,Spring
2023-04-22,667.0,40.1,51.46,26.0,3.630814332247557,556.0,20.2,27.5,65.7,28.0,3.306286472148541,2023,4,22,Saturday,Spring
2023-04-23,663.0,27.82,37.660000000000004,25.0,3.630814332247557,513.0,13.9,17.1,57.4,26.0,3.306286472148541,2023,4,23,Sunday,Spring
2023-04-24,709.0,24.240000000000002,46.32000000000001,21.0,3.630814332247557,509.0,12.5,15.6,48.3,21.0,3.306286472148541,2023,4,24,Monday,Spring
2023-04-25,710.0,22.119999999999997,47.239999999999995,13.0,3.630814332247557,476.0,10.6,13.8,45.5,9.0,3.306286472148541,2023,4,25,Tuesday,Spring
2023-04-26,646.0,24.860000000000003,50.980000000000004,12.0,1.5,468.0,9.9,13.1,58.9,11.0,3.4,2023,4,26,Wednesday,Spring
2023-04-27,751.0,38.1,57.84000000000001,17.0,1.5,548.0,15.9,21.0,56.5,17.0,3.4,2023,4,27,Thursday,Spring
2023-04-28,843.0,37.02,46.3,26.0,1.6,646.0,20.0,31.2,48.4,24.0,1.02,2023,4,28,Friday,Spring
2023-04-29,692.0,28.5,44.900000000000006,18.0,1.5,527.0,13.3,16.1,64.1,19.0,3.4,2023,4,29,Saturday,Spring
2023-04-30,727.0,29.920000000000005,37.86,17.0,1.6,528.0,11.1,14.6,54.9,17.0,1.02,2023,4,30,Sunday,Spring
2023-05-01,681.0,22.46,51.67999999999999,12.0,1.2,500.0,10.1,13.2,66.3,13.0,2.62,2023,5,1,Monday,Spring
2023-05-02,831.0,35.3,68.22,22.0,1.5,555.0,16.5,20.1,56.5,18.0,3.4,2023,5,2,Tuesday,Spring
2023-05-03,735.0,30.2,61.919999999999995,18.0,1.3,619.0,11.4,14.5,59.9,19.0,1.7600000000000002,2023,5,3,Wednesday,Spring
2023-05-04,680.0,35.019999999999996,64.64,12.0,1.0,664.0,6.9,9.4,67.0,12.0,3.34,2023,5,4,Thursday,Spring
2023-05-05,760.0,42.02,45.54,18.0,1.0,583.0,12.8,15.8,64.7,17.0,3.34,2023,5,5,Friday,Spring
2023-05-06,759.0,25.96,44.88,17.0,1.1,521.0,7.6,10.4,75.9,18.0,3.1399999999999997,2023,5,6,Saturday,Spring
2023-05-07,759.0,18.14,47.519999999999996,12.0,1.0,491.0,5.4,8.2,66.5,10.0,3.34,2023,5,7,Sunday,Spring
2023-05-08,699.0,15.7,51.779999999999994,15.0,1.4,486.0,7.8,11.4,58.0,13.0,3.02,2023,5,8,Monday,Spring
2023-05-09,705.0,23.72,54.5,12.0,0.8,494.0,11.6,17.8,64.4,9.0,2.9400000000000004,2023,5,9,Tuesday,Spring
2023-05-10,676.0,26.2,32.239999999999995,13.0,1.4,498.0,7.3,10.2,65.6,11.0,1.8,2023,5,10,Wednesday,Spring
2023-05-11,661.0,25.400000000000002,56.17999999999999,14.0,1.3,487.0,6.5,9.3,68.8,14.0,1.8,2023,5,11,Thursday,Spring
2023-05-12,697.0,25.5,32.839999999999996,14.0,1.5,506.0,6.2,9.1,68.1,13.0,1.8,2023,5,12,Friday,Spring
2023-05-13,730.0,37.72,82.18,12.0,1.3,548.0,16.3,24.5,49.7,11.0,1.8,2023,5,13,Saturday,Spring
2023-05-14,772.0,42.02,57.86,12.0,1.7,597.0,12.8,18.7,50.7,13.0,1.7,2023,5,14,Sunday,Spring
2023-05-15,858.0,26.98,62.43999999999998,15.0,2.3,603.0,10.2,13.4,45.7,14.0,1.6,2023,5,15,Monday,Spring
2023-05-16,934.0,29.380000000000003,33.760000000000005,17.0,2.7,583.0,9.0,12.5,36.9,16.0,1.5,2023,5,16,Tuesday,Spring
2023-05-17,987.0,29.48,38.8,18.0,2.8,534.0,9.1,12.3,48.7,16.0,1.5,2023,5,17,Wednesday,Spring
2023-05-18,781.0,25.0,68.08,8.0,2.3,539.0,13.2,16.8,50.6,8.0,1.5,2023,5,18,Thursday,Spring
2023-05-19,846.0,35.239999999999995,43.620000000000005,15.0,2.6,559.0,15.4,19.5,52.6,15.0,1.5,2023,5,19,Friday,Spring
2023-05-20,842.0,32.63059701492537,67.46468656716418,16.0,2.9,722.4,18.68193926478423,29.116968566862017,,12.0,3.1799999999999997,2023,5,20,Saturday,Spring
2023-05-21,826.0,32.63059701492537,67.46468656716418,14.0,3.4,777.8,18.68193926478423,29.116968566862017,,10.8,4.26,2023,5,21,Sunday,Spring
2023-05-22,820.0,32.63059701492537,67.46468656716418,18.0,4.0,565.4,18.68193926478423,29.116968566862017,,16.6,3.54,2023,5,22,Monday,Spring
2023-05-23,778.0,25.8,47.519999999999996,17.0,4.2,845.0,6.3,8.2,75.3,16.0,1.2,2023,5,23,Tuesday,Spring
2023-05-24,822.0,33.32,56.4,15.0,4.3,634.4,12.3,14.2,65.1,13.0,1.2,2023,5,24,Wednesday,Spring
2023-05-25,723.0,29.380000000000003,49.68,17.0,4.1,716.0,9.0,11.3,71.1,18.0,1.3,2023,5,25,Thursday,Spring
2023-05-26,698.0,24.860000000000003,38.440000000000005,23.0,4.8,327.0,9.9,12.1,81.8,22.0,1.5,2023,5,26,Friday,Spring
2023-05-27,664.0,15.76,29.419999999999998,16.0,4.4,305.0,5.6,7.4,89.7,18.0,1.3,2023,5,27,Saturday,Spring
2023-05-28,666.0,34.82,58.14,13.0,5.2,323.0,5.1,6.9,75.2,15.0,1.4,2023,5,28,Sunday,Spring
2023-05-29,738.0,26.98,50.980000000000004,15.0,5.3,360.0,10.2,13.1,58.3,14.0,1.2,2023,5,29,Monday,Spring
2023-05-30,728.0,23.72,37.760000000000005,18.0,6.0,387.0,11.6,15.1,74.2,19.0,1.6,2023,5,30,Tuesday,Spring
2023-05-31,707.0,29.920000000000005,51.67999999999999,19.0,6.5,340.0,11.1,13.2,81.0,20.0,1.5,2023,5,31,Wednesday,Spring
2023-06-01,746.0,22.84,54.279999999999994,20.0,6.2,358.0,10.8,12.8,68.5,19.0,1.1,2023,6,1,Thursday,Summer
2023-06-02,792.0,18.14,28.24,21.0,6.7,353.0,5.4,7.3,77.2,19.0,1.1,2023,6,2,Friday,Summer
2023-06-03,656.0,18.9,43.8,11.0,5.7,336.0,4.3,6.1,69.8,14.0,1.1,2023,6,3,Saturday,Summer
2023-06-04,667.0,25.400000000000002,52.14,12.0,6.5,348.0,6.5,8.3,70.4,15.0,1.8,2023,6,4,Sunday,Summer
2023-06-05,758.0,33.44,53.5,17.0,5.9,640.0,8.4,10.6,,20.0,1.3,2023,6,5,Monday,Summer
2023-06-06,1016.0,18.84,43.36,12.0,5.9,943.8,7.5,9.5,,10.0,1.0,2023,6,6,Tuesday,Summer
2023-06-07,1044.0,33.44,59.6,15.0,6.2,1026.4,8.4,10.5,,13.0,0.9,2023,6,7,Wednesday,Summer
2023-06-08,804.0,15.76,42.62,17.0,7.0,378.0,5.6,7.5,64.4,15.0,1.0,2023,6,8,Thursday,Summer
2023-06-09,515.0,29.52,43.44,14.0,6.2,347.0,7.7,9.9,53.6,12.0,0.8,2023,6,9,Friday,Summer
2023-06-10,549.0,22.34,26.339999999999996,12.0,6.4,364.0,6.7,8.8,61.6,12.0,0.8,2023,6,10,Saturday,Summer
2023-06-11,533.0,21.04,41.0,10.0,5.9,316.0,5.5,7.9,64.8,10.0,0.8,2023,6,11,Sunday,Summer
2023-06-12,550.0,29.6,46.32000000000001,9.0,5.6,339.0,12.4,15.6,68.3,9.0,1.0,2023,6,12,Monday,Summer
2023-06-13,562.0,31.0,63.779999999999994,10.0,5.8,318.0,8.1,10.7,46.6,10.0,1.0,2023,6,13,Tuesday,Summer
2023-06-14,619.0,29.859999999999996,54.279999999999994,16.0,5.7,314.0,9.8,12.8,57.8,16.0,1.0,2023,6,14,Wednesday,Summer
2023-06-15,595.0,24.639999999999997,51.67999999999999,14.0,5.4,362.0,10.7,13.2,71.8,14.0,0.9,2023,6,15,Thursday,Summer
2023-06-16,631.0,29.859999999999996,38.8,11.0,5.5,449.0,9.8,12.3,66.0,11.0,0.9,2023,6,16,Friday,Summer
2023-06-17,548.0,16.740000000000002,40.54,8.0,5.5,342.0,5.8,7.8,78.3,10.0,0.9,2023,6,17,Saturday,Summer
2023-06-18,630.0,25.96,34.459999999999994,17.0,5.7,308.0,7.6,9.8,71.0,16.0,1.1,2023,6,18,Sunday,Summer
2023-06-19,634.0,35.019999999999996,51.4,16.0,5.2,297.0,6.9,9.2,78.1,17.0,0.8,2023,6,19,Monday,Summer
2023-06-20,724.0,30.160000000000004,63.779999999999994,19.0,6.1,335.0,8.6,10.7,81.4,20.0,1.4,2023,6,20,Tuesday,Summer
2023-06-21,761.0,33.44,53.5,26.0,6.0,277.0,8.4,10.6,83.9,27.0,1.4,2023,6,21,Wednesday,Summer
2023-06-22,739.0,26.02,40.54,19.0,5.4,250.0,5.7,7.8,77.2,18.0,0.8,2023,6,22,Thursday,Summer
2023-06-23,755.0,15.52,23.6,25.0,5.4,260.0,7.4,9.6,78.0,27.0,0.8,2023,6,23,Friday,Summer
2023-06-24,709.0,27.82,50.58,10.0,5.5,203.0,3.5,5.6,77.2,10.0,0.8,2023,6,24,Saturday,Summer
2023-06-25,707.0,22.919999999999998,31.5,10.0,5.7,191.0,4.5,6.7,76.0,11.0,0.8,2023,6,25,Sunday,Summer
2023-06-26,365.4,27.32,38.8,17.0,6.3,219.0,10.0,12.3,75.1,18.0,0.9,2023,6,26,Monday,Summer
2023-06-27,355.6,23.32,36.28,20.0,6.3,223.0,7.9,10.3,56.2,18.0,0.7,2023,6,27,Tuesday,Summer
2023-06-28,330.8,29.48,51.779999999999994,13.0,6.2,237.0,9.1,11.4,59.6,13.0,0.7,2023,6,28,Wednesday,Summer
2023-06-29,414.8,23.32,59.6,14.0,6.0,349.0,7.9,10.5,56.6,11.0,0.7,2023,6,29,Thursday,Summer
2023-06-30,409.6,25.96,34.459999999999994,20.0,6.6,381.0,7.6,9.8,71.7,17.0,0.7,2023,6,30,Friday,Summer
2023-07-01,512.6,28.339999999999996,27.8,18.0,7.5,359.0,5.0,7.1,80.5,18.0,0.9,2023,7,1,Saturday,Summer
2023-07-02,414.8,27.82,50.44,34.0,7.0,349.0,3.8,6.0,72.2,19.0,0.5,2023,7,2,Sunday,Summer
2023-07-03,419.2,24.119999999999997,42.08,13.0,6.2,323.0,9.4,11.7,72.4,14.0,0.6,2023,7,3,Monday,Summer
2023-07-04,427.4,19.560000000000002,37.14,19.0,6.2,330.0,9.2,11.6,61.6,20.0,0.6,2023,7,4,Tuesday,Summer
2023-07-05,310.0,15.7,36.28,18.0,6.4,347.0,7.8,10.3,79.4,20.0,0.7,2023,7,5,Wednesday,Summer
2023-07-06,522.1104634217429,32.63059701492537,67.46468656716418,18.0,3.630814332247557,491.6130678917815,18.68193926478423,29.116968566862017,,16.6,3.306286472148541,2023,7,6,Thursday,Summer
2023-07-07,350.2,26.2,34.459999999999994,12.0,3.0,351.0,7.3,9.8,82.0,14.0,0.4,2023,7,7,Friday,Summer
2023-07-08,506.4,20.78,54.279999999999994,14.0,2.98,378.0,9.5,12.8,74.9,15.0,0.5,2023,7,8,Saturday,Summer
2023-07-09,563.2,16.82,50.64,16.0,2.66,423.0,8.8,11.1,79.5,18.0,0.8,2023,7,9,Sunday,Summer
2023-07-10,621.4,29.859999999999996,57.9,24.0,2.66,497.0,9.8,12.2,89.5,26.0,0.8,2023,7,10,Monday,Summer
2023-07-11,184.0,30.160000000000004,58.160000000000004,22.0,2.4799999999999995,389.0,8.6,11.2,86.7,24.0,0.6,2023,7,11,Tuesday,Summer
2023-07-12,177.0,25.5,57.36,25.0,2.98,331.0,6.2,8.5,83.0,26.0,0.5,2023,7,12,Wednesday,Summer
2023-07-13,147.0,25.5,26.339999999999996,16.0,3.0,330.0,6.2,8.8,63.1,16.0,0.3,2023,7,13,Thursday,Summer
