Date;Station1_CO;Station1_NO2;Station1_NOx;Station1_PM10;Station1_SO2;Station2_CO;Station2_NO2;Station2_NOx;Station2_O3;Station2_PM10;Station2_PM2.5;Station2_SO2;Station2_NO
2023-01-26 00:00:00;565.0;;;21,0;;422;15,0;23,4;24,7;18,0;23;;
2023-01-27 00:00:00;440.0;;;17,0;;357;14,8;22,9;31,6;17,0;18;;
2023-01-28 00:00:00;416.0;;;16,0;;343;9,9;16,4;34,0;16,0;17;;
2023-01-29 00:00:00;445.0;;;14,0;;402;8,4;14,1;30,0;14,0;16;;
2023-01-30 00:00:00;450.0;;;17,0;;136;5,6;11,2;35,6;14,0;17;;
2023-01-31 00:00:00;602.0;;;17,0;;238;16,9;33,7;23,0;14,0;19;;
2023-02-01 00:00:00;379.0;;;10,0;;;7,1;12,5;40,4;7,0;9;;
2023-02-02 00:00:00;346.0;;;9,0;;;7,8;13,2;43,5;8,0;8;;
2023-02-03 00:00:00;498.0;;;12,0;;;12,5;22,0;32,1;9,0;11;;
2023-02-04 00:00:00;416.0;;;10,0;;;12,7;22,6;36,8;10,0;12;;
2023-02-05 00:00:00;332.0;;;9,0;;;5,7;12,8;45,6;10,0;12;;
2023-02-06 00:00:00;412.0;;;14,0;;235;13,4;23,7;38,5;14,0;13;;
2023-02-07 00:00:00;435.0;;;18,0;;278;16,0;25,5;39,4;17,0;15;;
2023-02-08 00:00:00;616.0;;;25,0;;454;19,6;31,3;39,3;24,0;23;;
2023-02-09 00:00:00;1375.0;;;66,0;;1173;35,7;87,2;31,0;59,0;46;;
2023-02-10 00:00:00;1019.0;;;57,0;;995;28,5;58,3;32,2;47,0;78;;
2023-02-11 00:00:00;668.0;;;37,0;;526;11,4;21,1;42,6;27,0;37;;
2023-02-12 00:00:00;691.0;;;31,0;;529;23,6;37,8;31,6;23,0;35;;
2023-02-13 00:00:00;1022.0;;;44,0;;937;34,7;71,5;19,2;35,0;37;;
2023-02-14 00:00:00;735.0;;;42,0;;776;36,3;57,4;21,8;32,0;46;;
2023-02-15 00:00:00;711.0;;;40,0;;823;26,7;60,3;34,6;33,0;26;;
2023-02-16 00:00:00;808.0;;;51,0;;1171;29,1;78,3;22,9;46,0;66;;
2023-02-17 00:00:00;567.0;;;51,0;;731;12,4;23,6;29,8;36,0;56;;
2023-02-18 00:00:00;301.0;;;13,0;;505;4,9;14,6;44,0;8,0;16;;
2023-02-19 00:00:00;234.0;;;9,0;;481;5,8;15,8;43,8;6,0;13;;
2023-02-20 00:00:00;269.0;;;13,0;;442;7,5;16,6;44,9;7,0;10;;
2023-02-21 00:00:00;241.0;;;12,0;;318;8,3;18,4;43,2;8,0;15;;
2023-02-22 00:00:00;489.0;;;27,0;;627;27,0;53,8;28,1;23,0;19;;
2023-02-23 00:00:00;571.0;;;34,0;;722;25,0;56,4;37,7;31,0;27;;
2023-02-24 00:00:00;522.0;;;30,0;;617;15,2;34,3;25,9;24,0;36;;
2023-02-25 00:00:00;267.0;;;15,0;;356;5,3;15,2;43,6;12,0;13;;
2023-02-26 00:00:00;262.0;;;9,0;;355;8,3;17,8;36,9;6,0;11;;
2023-02-27 00:00:00;268.0;;;11,0;;351;9,1;17,8;46,9;10,0;11;;
2023-02-28 00:00:00;399.0;;;18,0;;487;16,3;27,2;31,0;15,0;14;;
2023-03-01 00:00:00;367.0;;;16,0;;436;13,5;24,1;43,3;13,0;15;;
2023-03-02 00:00:00;741.0;;;36,0;;787;19,9;56,8;38,9;35,0;23;;
2023-03-03 00:00:00;804.0;;;46,0;;885;22,7;50,0;29,4;38,0;47;;
2023-03-04 00:00:00;431.0;;;23,0;;559;7,5;16,5;36,8;18,0;25;;
2023-03-05 00:00:00;301.0;;;12,0;;474;9,0;17,2;38,0;10,0;15;;
2023-03-06 00:00:00;380.0;;;19,0;;541;11,7;21,5;36,8;14,0;13;;
2023-03-07 00:00:00;420.0;;;22,0;;601;10,8;20,2;33,2;15,0;20;;
2023-03-08 00:00:00;350.0;;;16,0;;566;6,0;15,0;48,7;13,0;13;;
2023-03-09 00:00:00;354.0;;;15,0;;585;7,9;17,7;45,4;13,0;9;;
2023-03-10 00:00:00;372.0;;;15,0;;466;6,0;15,5;42,2;13,0;10;;
2023-03-11 00:00:00;291.0;;;7,0;;416;5,2;13,8;47,6;7,0;8;;
2023-03-12 00:00:00;300.0;;;9,0;;452;;;58,5;11,0;9;;
2023-03-13 00:00:00;366.0;;;14,0;;474;6,9;15,4;52,1;14,0;12;;
2023-03-14 00:00:00;366.0;;;19,0;;476;9,2;18,5;51,2;19,0;12;;
2023-03-15 00:00:00;329.0;;;10,0;;469;9,6;18,2;45,4;12,0;14;;
2023-03-16 00:00:00;331.0;;;12,0;;469;9,2;17,3;55,1;13,0;10;;
2023-03-17 00:00:00;560.0;;;24,0;;656;20,4;31,9;46,6;22,0;14;;
2023-03-18 00:00:00;713.0;;;28,0;;804;19,5;35,6;46,2;27,0;23;;
2023-03-19 00:00:00;874.0;;;38,0;;960;26,2;47,8;36,1;38,0;41;;
2023-03-20 00:00:00;649.0;;;36,0;;715;23,8;43,5;35,7;32,0;31;;
2023-03-21 00:00:00;671.0;;;42,0;;860;21,0;49,5;37,2;36,0;38;;
2023-03-22 00:00:00;548.0;;;28,0;;695;22,4;43,3;33,8;26,0;17;;
2023-03-23 00:00:00;503.0;;;32,0;;713;17,3;33,7;34,8;29,0;29;;
2023-03-24 00:00:00;610.0;;;24,0;;501;9,2;13,7;56,0;22,0;16;;
2023-03-25 00:00:00;733.0;;;15,0;;463;7,3;12,1;40,6;12,0;12;;
2023-03-26 00:00:00;793.0;;;;;492;6,7;10,2;50,1;8,0;6;;
2023-03-27 00:00:00;873.0;;;;;490;6,5;9,6;49,4;8,0;7;;
2023-03-28 00:00:00;769.0;;;19,0;;519;10,8;14,5;55,2;9,0;9;;
2023-03-29 00:00:00;449.0;;;14,0;;574;;;54,9;14,0;10;;
2023-03-30 00:00:00;514.0;;;15,0;;558;;;54,6;14,0;11;;
2023-03-31 00:00:00;537.0;;;17,0;;583;;;52,5;14,0;11;;
2023-04-01 00:00:00;531.0;;;10,0;;431;;;47,0;8,0;8;;
2023-04-02 00:00:00;576.0;;;9,0;;479;;;42,6;9,0;9;;
2023-04-03 00:00:00;448.0;;;28,0;;498;;;50,2;44,0;13;;
2023-04-04 00:00:00;413.0;;;17,0;;542;;;55,0;22,0;11;;
2023-04-05 00:00:00;440.0;;;12,0;;528;;;57,8;14,0;9;;
2023-04-06 00:00:00;;;;;;611;;;46,6;14,0;13;;
2023-04-07 00:00:00;;;;;;743;;;39,7;17,0;18;;
2023-04-08 00:00:00;788.0;;;15,0;;765;;;37,7;15,0;18;;
2023-04-09 00:00:00;825.0;;;19,0;;726;;;40,8;16,0;17;;
2023-04-10 00:00:00;790.0;;;18,0;;711;;;38,0;18,0;18;;
2023-04-11 00:00:00;764.0;;;17,0;;589;;;43,1;11,0;11;;
2023-04-12 00:00:00;690.0;;;12,0;;567;;;51,3;8,0;7;;
2023-04-13 00:00:00;682.0;;;15,0;;574;;;57,7;12,0;10;;
2023-04-14 00:00:00;729.0;;;14,0;;537;12,6;15,4;52,1;14,0;10;;
2023-04-15 00:00:00;707.0;;;13,0;;563;11,3;14,0;54,7;13,0;10;;
2023-04-16 00:00:00;618.0;;;11,0;;505;10,4;13,3;61,6;11,0;10;;
2023-04-17 00:00:00;635.0;;;11,0;;496;14,5;18,6;49,0;11,0;8;;
2023-04-18 00:00:00;589.0;;;13,0;;458;16,1;20,6;55,4;13,0;8;;
2023-04-19 00:00:00;573.0;;;16,0;;460;14,5;18,2;58,8;18,0;11;;
2023-04-20 00:00:00;573.0;;;21,0;;471;12,3;15,6;57,0;21,0;14;;
2023-04-21 00:00:00;559.0;;;25,0;;491;15,2;18,5;68,5;27,0;15;;
2023-04-22 00:00:00;667.0;;;26,0;;556;20,2;27,5;65,7;28,0;16;;
2023-04-23 00:00:00;663.0;;;25,0;;513;13,9;17,1;57,4;26,0;20;;
2023-04-24 00:00:00;709.0;;;21,0;;509;12,5;15,6;48,3;21,0;15;;
2023-04-25 00:00:00;710.0;;;13,0;;476;10,6;13,8;45,5;9,0;12;;
2023-04-26 00:00:00;646.0;;;12,0;1,5;468;9,9;13,1;58,9;11,0;11;;
2023-04-27 00:00:00;751.0;;;17,0;1,5;548;15,9;21,0;56,5;17,0;11;;
2023-04-28 00:00:00;843.0;;;26,0;1,6;646;20,0;31,2;48,4;24,0;20;;
2023-04-29 00:00:00;692.0;;;18,0;1,5;527;13,3;16,1;64,1;19,0;16;;
2023-04-30 00:00:00;727.0;;;17,0;1,6;528;11,1;14,6;54,9;17,0;14;;
2023-05-01 00:00:00;681.0;;;12,0;1,2;500;10,1;13,2;66,3;13,0;11;;
2023-05-02 00:00:00;831.0;;;22,0;1,5;555;16,5;20,1;56,5;18,0;11;;
2023-05-03 00:00:00;735.0;;;18,0;1,3;619;11,4;14,5;59,9;19,0;16;;
2023-05-04 00:00:00;680.0;;;12,0;1,0;664;6,9;9,4;67,0;12,0;9;;
2023-05-05 00:00:00;760.0;;;18,0;1,0;583;12,8;15,8;64,7;17,0;6;;
2023-05-06 00:00:00;759.0;;;17,0;1,1;521;7,6;10,4;75,9;18,0;11;;
2023-05-07 00:00:00;759.0;;;12,0;1,0;491;5,4;8,2;66,5;10,0;11;;
2023-05-08 00:00:00;699.0;;;15,0;1,4;486;7,8;11,4;58,0;13,0;7;;
2023-05-09 00:00:00;705.0;;;12,0;0,8;494;11,6;17,8;64,4;9,0;6;;
2023-05-10 00:00:00;676.0;;;13,0;1,4;498;7,3;10,2;65,6;11,0;8;1,8;
2023-05-11 00:00:00;661.0;;;14,0;1,3;487;6,5;9,3;68,8;14,0;8;1,8;
2023-05-12 00:00:00;697.0;;;14,0;1,5;506;6,2;9,1;68,1;13,0;9;1,8;
2023-05-13 00:00:00;730.0;;;12,0;1,3;548;16,3;24,5;49,7;11,0;8;1,8;
2023-05-14 00:00:00;772.0;;;12,0;1,7;597;12,8;18,7;50,7;13,0;10;1,7;
2023-05-15 00:00:00;858.0;;;15,0;2,3;603;10,2;13,4;45,7;14,0;10;1,6;
2023-05-16 00:00:00;934.0;;;17,0;2,7;583;9,0;12,5;36,9;16,0;12;1,5;
2023-05-17 00:00:00;987.0;;;18,0;2,8;534;9,1;12,3;48,7;16,0;13;1,5;
2023-05-18 00:00:00;781.0;;;8,0;2,3;539;13,2;16,8;50,6;8,0;7;1,5;
2023-05-19 00:00:00;846.0;;;15,0;2,6;559;15,4;19,5;52,6;15,0;6;1,5;
2023-05-20 00:00:00;842.0;;;16,0;2,9;;;;;12,0;;;
2023-05-21 00:00:00;826.0;;;14,0;3,4;;;;;;;;
2023-05-22 00:00:00;820.0;;;18,0;4,0;;;;;;;;
2023-05-23 00:00:00;778.0;;;17,0;4,2;;6,3;8,2;75,3;16,0;11;1,2;
2023-05-24 00:00:00;822.0;;;15,0;4,3;;12,3;14,2;65,1;13,0;10;1,2;
2023-05-25 00:00:00;723.0;;;17,0;4,1;;9,0;11,3;71,1;18,0;13;1,3;
2023-05-26 00:00:00;698.0;;;23,0;4,8;327;9,9;12,1;81,8;22,0;16;1,5;
2023-05-27 00:00:00;664.0;;;16,0;4,4;305;5,6;7,4;89,7;18,0;12;1,3;
2023-05-28 00:00:00;666.0;;;13,0;5,2;323;5,1;6,9;75,2;15,0;;1,4;
2023-05-29 00:00:00;738.0;;;15,0;5,3;360;10,2;13,1;58,3;14,0;;1,2;
2023-05-30 00:00:00;728.0;;;18,0;6,0;387;11,6;15,1;74,2;19,0;;1,6;
2023-05-31 00:00:00;707.0;;;19,0;6,5;340;11,1;13,2;81,0;20,0;13;1,5;
2023-06-01 00:00:00;746.0;;;20,0;6,2;358;10,8;12,8;68,5;19,0;11;1,1;
2023-06-02 00:00:00;792.0;;;21,0;6,7;353;5,4;7,3;77,2;19,0;10;1,1;
2023-06-03 00:00:00;656.0;;;11,0;5,7;336;4,3;6,1;69,8;14,0;10;1,1;
2023-06-04 00:00:00;667.0;;;12,0;6,5;348;6,5;8,3;70,4;15,0;8;1,8;
2023-06-05 00:00:00;758.0;;;17,0;5,9;;8,4;10,6;;20,0;15;1,3;
2023-06-06 00:00:00;1016.0;;;12,0;5,9;;7,5;9,5;;10,0;9;1,0;
2023-06-07 00:00:00;1044.0;;;15,0;6,2;;8,4;10,5;;13,0;10;0,9;
2023-06-08 00:00:00;804.0;;;17,0;7,0;378;5,6;7,5;64,4;15,0;11;1,0;
2023-06-09 00:00:00;515.0;;;14,0;6,2;347;7,7;9,9;53,6;12,0;11;0,8;
2023-06-10 00:00:00;549.0;;;12,0;6,4;364;6,7;8,8;61,6;12,0;9;0,8;
2023-06-11 00:00:00;533.0;;;10,0;5,9;316;5,5;7,9;64,8;10,0;6;0,8;
2023-06-12 00:00:00;550.0;;;9,0;5,6;339;12,4;15,6;68,3;9,0;4;1,0;
2023-06-13 00:00:00;562.0;;;10,0;5,8;318;8,1;10,7;46,6;10,0;6;1,0;
2023-06-14 00:00:00;619.0;;;16,0;5,7;314;9,8;12,8;57,8;16,0;10;1,0;
2023-06-15 00:00:00;595.0;;;14,0;5,4;362;10,7;13,2;71,8;14,0;10;0,9;
2023-06-16 00:00:00;631.0;;;11,0;5,5;449;9,8;12,3;66,0;11,0;8;0,9;
2023-06-17 00:00:00;548.0;;;8,0;5,5;342;5,8;7,8;78,3;10,0;6;0,9;
2023-06-18 00:00:00;630.0;;;17,0;5,7;308;7,6;9,8;71,0;16,0;11;1,1;
2023-06-19 00:00:00;634.0;;;16,0;5,2;297;6,9;9,2;78,1;17,0;12;0,8;
2023-06-20 00:00:00;724.0;;;19,0;6,1;335;8,6;10,7;81,4;20,0;10;1,4;
2023-06-21 00:00:00;761.0;;;26,0;6,0;277;8,4;10,6;83,9;27,0;17;1,4;
2023-06-22 00:00:00;739.0;;;19,0;5,4;250;5,7;7,8;77,2;18,0;11;0,8;
2023-06-23 00:00:00;755.0;;;25,0;5,4;260;7,4;9,6;78,0;27,0;14;0,8;
2023-06-24 00:00:00;709.0;;;10,0;5,5;203;3,5;5,6;77,2;10,0;10;0,8;
2023-06-25 00:00:00;707.0;;;10,0;5,7;191;4,5;6,7;76,0;11,0;7;0,8;
2023-06-26 00:00:00;;;;17,0;6,3;219;10,0;12,3;75,1;18,0;11;0,9;
2023-06-27 00:00:00;;;;20,0;6,3;223;7,9;10,3;56,2;18,0;16;0,7;
2023-06-28 00:00:00;;;;13,0;6,2;237;9,1;11,4;59,6;13,0;7;0,7;
2023-06-29 00:00:00;;;;14,0;6,0;349;7,9;10,5;56,6;11,0;8;0,7;
2023-06-30 00:00:00;;;;20,0;6,6;381;7,6;9,8;71,7;17,0;9;0,7;
2023-07-01 00:00:00;;;;18,0;7,5;359;5,0;7,1;80,5;18,0;11;0,9;
2023-07-02 00:00:00;;;;34,0;7,0;349;3,8;6,0;72,2;19,0;16;0,5;
2023-07-03 00:00:00;;;;13,0;6,2;323;9,4;11,7;72,4;14,0;8;0,6;
2023-07-04 00:00:00;;;;19,0;6,2;330;9,2;11,6;61,6;20,0;13;0,6;
2023-07-05 00:00:00;;;;18,0;6,4;347;7,8;10,3;79,4;20,0;12;0,7;
2023-07-06 00:00:00;;;;18,0;;;;;;;;;
2023-07-07 00:00:00;;;;12,0;;351;7,3;9,8;82,0;14,0;10;0,4;
2023-07-08 00:00:00;;;;14,0;;378;9,5;12,8;74,9;15,0;7;0,5;
2023-07-09 00:00:00;;;;16,0;;423;8,8;11,1;79,5;18,0;12;0,8;
2023-07-10 00:00:00;;;;24,0;;497;9,8;12,2;89,5;26,0;14;0,8;
2023-07-11 00:00:00;184.0;;;22,0;;389;8,6;11,2;86,7;24,0;13;0,6;
2023-07-12 00:00:00;177.0;;;25,0;;331;6,2;8,5;83,0;26,0;15;0,5;
2023-07-13 00:00:00;147.0;;;16,0;;330;6,2;8,8;63,1;16,0;10;0,3;
2023-07-14 00:00:00;96.0;;;11,0;;288;6,7;9,1;91,5;14,0;8;0,6;
2023-07-15 00:00:00;103.0;;;14,0;;322;5,5;7,8;93,1;18,0;7;0,5;
2023-07-16 00:00:00;99.0;;;15,0;;337;4,0;6,3;89,6;21,0;10;0,6;
2023-07-17 00:00:00;150.0;;;23,0;;371;6,6;9,0;78,0;24,0;13;0,4;
2023-07-18 00:00:00;164.0;;;15,0;;368;10,2;13,0;66,6;13,0;10;0,5;
2023-07-19 00:00:00;125.0;;;21,0;;421;7,4;9,9;87,9;15,0;12;0,5;
2023-07-20 00:00:00;126.0;;;15,0;;409;7,9;10,4;81,0;11,0;8;0,5;
2023-07-21 00:00:00;124.0;;;13,0;;417;8,8;11,4;76,3;9,0;9;0,5;
2023-07-22 00:00:00;122.0;;;11,0;;449;5,9;8,4;78,9;8,0;8;0,4;
2023-07-23 00:00:00;149.0;;;12,0;;453;4,3;6,7;88,3;6,0;7;0,6;
2023-07-24 00:00:00;187.0;;;22,0;;460;4,1;6,5;95,8;12,0;12;2,8;
2023-07-25 00:00:00;182.0;;;20,0;;443;5,1;7,6;85,6;11,0;13;1,1;
2023-07-26 00:00:00;169.0;;;10,0;;514;5,7;8,2;65,3;8,0;9;0,6;
2023-07-27 00:00:00;170.0;;;11,0;;468;5,8;8,3;67,8;10,0;4;0,7;
2023-07-28 00:00:00;232.0;;;16,0;;521;6,1;8,6;73,7;16,0;15;1,7;
2023-07-29 00:00:00;245.0;;;17,0;;575;7,8;10,4;55,4;16,0;10;1,0;
2023-07-30 00:00:00;219.0;;;12,0;;500;5,2;7,7;58,2;13,0;8;0,8;
2023-07-31 00:00:00;252.0;;;11,0;;570;9,6;12,9;58,0;12,0;7;0,8;
2023-08-01 00:00:00;271.0;;;14,0;;618;8,1;10,7;75,0;17,0;7;0,8;
2023-08-02 00:00:00;300.0;;;11,0;;661;4,9;7,4;71,8;11,0;7;0,6;
2023-08-03 00:00:00;306.0;;;;;632;6,7;9,2;76,1;19,0;10;1,7;
2023-08-04 00:00:00;284.0;;;17,0;;513;7,9;10,5;69,3;21,0;15;1,1;
2023-08-05 00:00:00;335.0;;;21,0;;416;7,0;10,7;57,7;22,0;15;1,1;
2023-08-06 00:00:00;296.0;;;;;279;3,9;6,3;68,1;5,0;5;0,6;
2023-08-07 00:00:00;283.0;;;7,0;;237;5,3;7,8;56,6;7,0;6;0,7;
2023-08-08 00:00:00;344.0;;;12,0;;212;6,7;9,3;51,6;9,0;5;0,7;
2023-08-09 00:00:00;367.0;;;12,0;;208;10,3;13,5;63,6;13,0;7;0,9;
2023-08-10 00:00:00;381.0;;;14,0;;200;12,3;15,3;63,2;15,0;7;0,9;
2023-08-11 00:00:00;386.0;;;12,0;;165;12,1;14,9;67,6;14,0;8;0,9;
2023-08-12 00:00:00;440.0;;;17,0;;159;14,3;17,7;79,8;19,0;10;1,0;
2023-08-13 00:00:00;433.0;;;16,0;;221;9,1;11,7;79,4;18,0;14;1,2;
2023-08-14 00:00:00;450.0;;;;;279;12,5;15,6;68,1;18,0;10;1,3;
2023-08-15 00:00:00;472.0;;;;;276;9,1;12,3;64,5;21,0;9;1,3;
2023-08-16 00:00:00;463.0;;;21,0;;248;12,2;15,3;54,6;23,0;12;1,4;
2023-08-17 00:00:00;433.0;;;20,0;;258;16,3;20,6;46,5;23,0;13;1,4;
2023-08-18 00:00:00;392.0;;;18,0;;184;10,5;13,4;62,3;20,0;11;1,1;
2023-08-19 00:00:00;372.0;;;21,0;;224;9,1;11,9;69,1;24,0;;1,2;
2023-08-20 00:00:00;375.0;;;21,0;;268;13,5;16,3;60,9;23,0;;1,3;
2023-08-21 00:00:00;329.0;;;21,0;;231;12,0;14,7;82,4;22,0;12;1,2;
2023-08-22 00:00:00;311.0;;;22,0;;206;9,2;11,7;80,6;22,0;12;1,2;
2023-08-23 00:00:00;295.0;;;23,0;;156;10,6;13,6;62,9;23,0;14;1,1;
2023-08-24 00:00:00;220.0;;;17,0;;85;10,4;13,1;70,5;19,0;9;1,0;
2023-08-25 00:00:00;;;;;;175;15,3;18,3;74,8;27,0;12;1,4;
2023-08-26 00:00:00;;;;;;124;8,0;10,5;84,3;26,0;12;1,8;
2023-08-27 00:00:00;165.0;;;24,0;;215;5,6;8,1;86,9;27,0;11;1,6;
2023-08-28 00:00:00;188.0;;;26,0;;310;12,8;15,4;83,9;29,0;11;1,6;
2023-08-29 00:00:00;60.0;;;22,0;;315;10,6;13,5;81,2;26,0;11;1,6;
2023-08-30 00:00:00;63.0;;;14,0;;372;11,4;14,4;49,6;14,0;10;1,1;
2023-08-31 00:00:00;;;;15,0;;367;9,6;13,3;45,6;13,0;8;0,8;
2023-09-01 00:00:00;127.0;;;16,0;;347;12,6;17,4;57,2;16,0;8;1,0;
2023-09-02 00:00:00;70.0;;;13,0;;312;7,3;10,0;72,9;14,0;8;0,9;
2023-09-03 00:00:00;26.0;;;10,0;;349;8,8;11,8;44,1;9,0;6;0,7;
2023-09-04 00:00:00;40.0;;;10,0;;390;8,0;10,8;69,4;11,0;7;0,8;
2023-09-05 00:00:00;80.0;;;12,0;;425;13,7;17,2;66,6;13,0;6;1,0;
2023-09-06 00:00:00;99.0;;;12,0;;415;14,6;18,0;59,2;14,0;8;1,1;
2023-09-07 00:00:00;132.0;;;14,0;;406;13,4;16,4;67,4;16,0;8;1,4;
2023-09-08 00:00:00;179.0;;;17,0;;399;12,3;15,1;67,2;18,0;11;1,4;
2023-09-09 00:00:00;157.0;;;16,0;;409;13,2;16,3;64,6;18,0;10;1,4;
2023-09-10 00:00:00;179.0;;;32,0;;512;13,7;16,7;57,1;36,0;24;1,3;
2023-09-11 00:00:00;303.0;;;35,0;;480;13,4;17,0;64,2;34,0;17;1,5;
2023-09-12 00:00:00;374.0;;;36,0;;491;11,9;14,6;80,3;33,0;15;3,3;
2023-09-13 00:00:00;376.0;;;41,0;;529;19,2;24,9;64,8;38,0;15;2,6;
2023-09-14 00:00:00;255.0;;;35,0;;498;9,2;12,0;66,4;26,0;14;1,4;
2023-09-15 00:00:00;213.0;;;9,0;;510;11,7;15,3;44,0;9,0;6;0,9;
2023-09-16 00:00:00;335.0;;;16,0;;593;13,8;17,8;41,9;16,0;8;1,1;
2023-09-17 00:00:00;288.0;;;16,0;;522;8,9;12,0;48,7;16,0;11;1,2;
2023-09-18 00:00:00;334.0;;;18,0;;518;11,8;17,6;57,6;15,0;8;1,1;
2023-09-19 00:00:00;302.0;;;17,0;;471;7,2;9,9;62,6;17,0;8;1,1;
2023-09-20 00:00:00;340.0;;;15,0;;487;12,0;15,1;52,1;12,0;5;1,0;
2023-09-21 00:00:00;336.0;;;16,0;;503;12,1;15,3;54,3;17,0;6;1,2;
2023-09-22 00:00:00;335.0;;;24,0;;446;7,2;10,0;69,7;26,0;11;2,2;
2023-09-23 00:00:00;303.0;;;21,0;;403;5,7;8,4;65,5;23,0;12;1,2;
2023-09-24 00:00:00;278.0;;;8,0;;406;10,3;14,6;36,2;7,0;5;0,9;
2023-09-25 00:00:00;343.0;;;16,0;;;;;;;9;;
2023-09-26 00:00:00;367.0;;;25,0;;333;11,6;14,5;75,1;28,0;11;1,6;
2023-09-27 00:00:00;369.0;;;24,0;;299;17,3;20,5;68,3;27,0;12;1,5;
2023-09-28 00:00:00;417.0;;;26,0;;270;14,6;17,6;68,8;29,0;12;1,7;
2023-09-29 00:00:00;453.0;;;27,0;;310;24,0;29,5;61,4;31,0;14;1,8;
2023-09-30 00:00:00;453.0;;;27,0;;288;12,9;16,4;72,7;29,0;14;1,7;
2023-10-01 00:00:00;369.0;;;11,0;;251;6,1;8,6;69,2;13,0;9;1,1;
2023-10-02 00:00:00;510.0;;;20,0;;284;21,8;25,5;49,8;21,0;8;1,4;
2023-10-03 00:00:00;597.0;;;24,0;;190;19,1;21,7;50,4;26,0;11;1,1;
2023-10-04 00:00:00;527.0;;;17,0;;132;15,5;17,6;57,4;18,0;11;1,0;
2023-10-05 00:00:00;623.0;35,2;77,7;17,0;;160;19,9;22,4;52,7;19,0;8;0,9;
2023-10-06 00:00:00;708.0;38,9;84,5;22,0;;402;22,9;41,0;35,1;28,0;12;1,1;
2023-10-07 00:00:00;612.0;25,5;44,4;20,0;;280;9,6;10,7;66,3;22,0;10;1,0;
2023-10-08 00:00:00;546.0;8,0;12,7;12,0;;224;10,5;11,6;61,5;15,0;7;1,0;
2023-10-09 00:00:00;839.0;34,8;128,9;19,0;;324;23,0;43,6;24,8;20,0;8;1,1;
2023-10-10 00:00:00;722.0;26,8;49,5;18,0;;235;20,0;25,6;36,0;21,0;12;1,1;
2023-10-11 00:00:00;835.0;42,7;99,4;27,0;;261;16,4;19,9;37,4;27,0;13;1,0;
2023-10-12 00:00:00;785.0;43,8;88,9;27,0;;240;14,0;17,4;51,3;28,0;11;1,6;
2023-10-13 00:00:00;405.0;41,7;81,5;36,0;;362;12,7;14,8;56,2;39,0;18;1,6;
2023-10-14 00:00:00;175.0;43,4;79,2;36,0;;383;13,0;14,7;64,2;38,0;19;4,4;
2023-10-15 00:00:00;32.0;12,5;22,1;15,0;;267;11,2;12,6;44,5;16,0;12;1,0;
2023-10-16 00:00:00;229.0;33,4;100,3;16,0;;297;16,8;22,5;26,9;13,0;8;1,8;
2023-10-17 00:00:00;427.0;37,2;99,1;24,0;;445;25,7;46,8;23,5;22,0;20;1,8;
2023-10-18 00:00:00;469.0;33,7;70,7;27,0;;508;25,5;39,1;37,5;28,0;22;1,8;
2023-10-19 00:00:00;370.0;29,4;74,6;17,0;;436;17,5;20,3;38,7;17,0;13;2,0;
2023-10-20 00:00:00;267.0;29,5;69,0;29,0;;307;10,0;11,4;54,1;30,0;11;4,4;
2023-10-21 00:00:00;334.0;32,6;77,4;29,0;;379;11,9;14,4;49,3;35,0;16;4,0;
2023-10-22 00:00:00;206.0;13,9;29,6;16,0;;344;8,0;8,8;55,9;16,0;11;1,9;
2023-10-23 00:00:00;397.0;27,6;64,2;14,0;;467;15,9;19,2;38,7;14,0;9;1,4;
2023-10-24 00:00:00;390.0;35,3;79,7;28,0;;;;;;;;;
2023-10-25 00:00:00;376.0;26,0;66,6;20,0;;518;12,0;13,6;35,8;20,0;12;1,5;
2023-10-26 00:00:00;281.0;28,1;71,6;14,0;;404;12,7;14,6;36,4;13,0;6;1,4;
2023-10-27 00:00:00;186.0;20,3;53,5;8,0;;308;9,1;10,2;41,8;8,0;6;1,4;
2023-10-28 00:00:00;237.0;24,8;55,4;8,0;;393;9,7;10,7;44,3;9,0;7;1,3;
2023-10-29 00:00:00;241.0;19,2;39,4;12,0;;462;9,7;11,0;43,2;13,0;9;3,1;
2023-10-30 00:00:00;288.0;32,9;71,7;18,0;;387;14,2;15,4;54,1;17,0;9;4,7;
2023-10-31 00:00:00;249.0;27,6;56,4;14,0;;314;9,5;10,9;66,1;15,0;8;2,2;
2023-11-01 00:00:00;308.0;19,3;43,2;11,0;;283;9,1;11,7;46,9;9,0;7;1,1;
2023-11-02 00:00:00;372.0;26,6;60,6;15,0;;314;16,0;19,9;39,8;14,0;8;1,3;
2023-11-03 00:00:00;367.0;28,1;69,9;14,0;;321;11,0;14,4;53,5;12,0;7;1,3;
2023-11-04 00:00:00;426.0;24,3;64,4;14,0;;387;14,3;24,3;28,5;13,0;9;1,1;
2023-11-05 00:00:00;319.0;14,7;32,0;9,0;;346;5,8;7,5;51,6;9,0;5;1,9;
2023-11-06 00:00:00;516.0;37,1;111,4;16,0;;382;12,8;18,1;37,8;13,0;9;1,1;
2023-11-07 00:00:00;774.0;39,4;135,5;28,0;;644;18,4;43,7;29,8;28,0;15;1,9;
2023-11-08 00:00:00;435.0;21,7;51,1;11,0;;391;12,3;15,3;36,3;8,0;11;1,2;
