Date,Station1_CO,Station1_NO2,Station1_NOx,Station1_PM10,Station1_SO2,Station2_CO,Station2_NO2,Station2_NOx,Station2_O3,Station2_PM10,Station2_PM2.5,Station2_SO2,Year,Month,Day,WeekDay,Season,WorkDay
2021-11-14,836.0,32.4,57.7,54.0,4.5,947.0,30.7,46.1,9.7,46.0,49.0,4.3,2021,11,14,Sunday,Fall,Sunday
2021-11-15,1222.0,47.0,198.3,76.0,5.0,1198.0,36.0,119.1,20.0,59.0,59.0,4.2,2021,11,15,Monday,Fall,Monday
2021-11-16,1221.0,60.8,304.2,59.0,5.5,1153.0,34.3,143.2,17.0,48.0,48.0,4.4,2021,11,16,Tuesday,Fall,Tuesday
2021-11-17,1256.0,56.7,233.0,66.0,5.1,1353.0,45.0,179.3,11.5,54.0,57.0,4.6,2021,11,17,Wednesday,Fall,Wednesday
2021-11-18,805.0,35.7,144.8,62.0,4.4,1135.0,26.4,93.1,1.9,52.0,65.0,3.9,2021,11,18,Thursday,Fall,Thursday
2021-11-19,447.0,23.8,85.6,18.0,3.7,524.0,13.6,20.5,12.0,11.0,22.0,2.8,2021,11,19,Friday,Fall,Friday
2021-11-20,378.0,15.9,51.7,19.0,3.2,526.0,10.6,16.1,15.8,10.0,18.0,2.7,2021,11,20,Saturday,Fall,Saturday
2021-11-21,417.0,17.8,43.2,17.0,3.0,568.0,13.9,19.3,23.4,13.0,16.0,2.8,2021,11,21,Sunday,Fall,Sunday
2021-11-22,383.0,14.7,36.1,18.0,3.0,564.0,20.7,40.5,20.0,13.0,19.0,3.0,2021,11,22,Monday,Fall,Monday
2021-11-23,972.0,33.7,187.3,45.0,4.6,990.0,23.4,86.5,31.6,34.0,21.0,4.3,2021,11,23,Tuesday,Fall,Tuesday
2021-11-24,1058.0,45.2,183.7,60.0,4.3,1332.0,32.0,134.3,13.1,52.0,78.0,4.6,2021,11,24,Wednesday,Fall,Wednesday
2021-11-25,690.0,36.3,106.2,51.0,3.6,905.0,32.1,59.7,9.1,37.0,49.0,4.2,2021,11,25,Thursday,Fall,Thursday
2021-11-26,449.0,24.8,70.0,25.0,3.3,618.0,22.2,33.6,24.1,19.0,24.0,3.6,2021,11,26,Friday,Fall,Friday
2021-11-27,422.0,16.1,43.6,18.0,2.8,594.0,17.9,42.3,16.6,13.0,18.0,3.2,2021,11,27,Saturday,Fall,Saturday
2021-11-28,452.0,18.9,41.7,16.0,3.3,587.0,16.2,24.3,28.9,11.0,17.0,3.8,2021,11,28,Sunday,Fall,Sunday
2021-11-29,449.0,19.9,59.3,12.0,3.9,519.0,15.6,24.8,24.6,8.0,13.0,2.8,2021,11,29,Monday,Fall,Monday
2021-11-30,360.0,21.3,62.5,12.0,6.3,427.0,11.5,20.4,34.8,9.0,11.0,3.7,2021,11,30,Tuesday,Fall,Tuesday
2021-12-01,351.0,21.4,57.5,10.0,3.9,399.0,11.8,21.5,39.9,7.0,8.0,3.3,2021,12,1,Wednesday,Winter,Wednesday
2021-12-02,612.0,31.7,87.4,19.0,4.5,546.0,19.7,34.5,28.1,15.0,13.0,5.2,2021,12,2,Thursday,Winter,Thursday
2021-12-03,823.0,34.4,129.9,28.0,4.4,834.0,26.5,83.8,28.6,25.0,18.0,3.9,2021,12,3,Friday,Winter,Friday
2021-12-04,984.0,33.7,92.9,45.0,4.7,973.0,25.8,63.1,18.9,35.0,47.0,3.9,2021,12,4,Saturday,Winter,Saturday
2021-12-05,592.0,18.9,40.5,22.0,4.7,580.0,14.8,22.2,21.5,18.0,24.0,3.7,2021,12,5,Sunday,Winter,Sunday
2021-12-06,572.0,20.7,41.9,16.0,4.3,493.0,20.5,33.6,18.1,12.0,19.0,3.5,2021,12,6,Monday,Winter,Monday
2021-12-07,572.0,15.0,30.1,19.0,4.7,408.0,15.2,26.2,14.0,18.0,15.0,4.0,2021,12,7,Tuesday,Winter,Tuesday
2021-12-08,891.0,30.6,112.5,38.0,4.7,762.0,22.5,75.1,20.2,36.0,26.0,3.9,2021,12,8,Wednesday,Winter,Wednesday
2021-12-09,611.0,18.8,42.7,21.0,3.9,502.0,17.8,31.4,14.9,19.0,30.0,3.3,2021,12,9,Thursday,Winter,Thursday
2021-12-10,746.0,22.6,75.7,22.0,4.1,505.0,15.6,24.4,14.1,19.0,24.0,3.3,2021,12,10,Friday,Winter,Friday
2021-12-11,664.0,14.3,29.5,18.0,3.4,496.0,19.3,38.4,17.2,17.0,25.0,3.4,2021,12,11,Saturday,Winter,Saturday
2021-12-12,513.0,7.7,11.1,16.0,3.4,411.0,10.5,15.0,42.1,16.0,17.0,3.8,2021,12,12,Sunday,Winter,Sunday
2021-12-13,576.0,28.9,48.4,20.0,3.6,433.0,22.4,28.8,38.4,16.0,18.0,3.6,2021,12,13,Monday,Winter,Monday
2021-12-14,1112.0,40.9,183.4,45.0,5.7,720.0,31.7,67.7,19.3,31.0,32.0,5.2,2021,12,14,Tuesday,Winter,Tuesday
2021-12-15,1024.0,39.4,126.1,36.0,4.5,830.0,34.3,86.6,5.2,35.0,40.0,4.5,2021,12,15,Wednesday,Winter,Wednesday
2021-12-16,1001.0,31.9,140.1,41.0,4.0,808.0,24.2,51.5,2.4,36.0,42.0,4.0,2021,12,16,Thursday,Winter,Thursday
2021-12-17,811.0,28.6,91.8,31.0,3.6,694.0,27.2,64.1,12.6,23.0,33.0,3.7,2021,12,17,Friday,Winter,Friday
2021-12-18,528.0,22.7,44.5,14.0,3.3,418.0,15.3,20.9,42.6,11.0,14.0,3.1,2021,12,18,Saturday,Winter,Saturday
2021-12-19,586.0,19.4,55.5,18.0,3.1,478.0,9.5,15.0,18.7,15.0,18.0,3.0,2021,12,19,Sunday,Winter,Sunday
2021-12-20,499.0,29.0,52.0,13.0,3.5,471.0,22.1,40.5,32.6,9.0,14.0,3.2,2021,12,20,Monday,Winter,Monday
2021-12-21,569.0,28.0,81.6,19.0,3.1,472.0,17.8,28.4,37.4,14.0,13.0,3.1,2021,12,21,Tuesday,Winter,Tuesday
2021-12-22,905.0,48.2,169.2,31.0,3.7,915.0,40.8,106.6,16.8,29.0,24.0,3.8,2021,12,22,Wednesday,Winter,Wednesday
2021-12-23,827.0,38.8,85.6,45.0,3.2,724.0,24.1,39.8,29.0,25.0,36.0,4.0,2021,12,23,Thursday,Winter,Thursday
2021-12-24,638.0,32.6,79.7,25.0,3.1,573.0,8.4,13.9,29.2,18.0,24.0,3.9,2021,12,24,Friday,Winter,Friday
2021-12-25,549.0,16.4,36.4,13.0,2.1,494.0,13.5,25.6,36.2,8.0,14.0,3.1,2021,12,25,Saturday,Winter,Saturday
2021-12-26,499.0,11.2,15.7,17.0,3.1,443.0,15.0,26.5,57.2,12.0,11.0,4.0,2021,12,26,Sunday,Winter,Sunday
2021-12-27,718.0,24.7,42.4,26.0,4.6,672.0,26.9,43.3,30.9,22.0,21.0,3.9,2021,12,27,Monday,Winter,Monday
2021-12-28,781.0,26.0,61.3,28.0,5.3,753.0,15.8,26.0,21.1,20.0,26.0,3.1,2021,12,28,Tuesday,Winter,Tuesday
2021-12-29,849.0,24.1,64.3,18.0,5.4,803.0,14.3,23.8,12.6,18.0,24.0,3.2,2021,12,29,Wednesday,Winter,Wednesday
2021-12-30,799.0,24.2,57.4,15.0,5.7,744.0,11.8,21.4,22.2,15.0,22.0,3.3,2021,12,30,Thursday,Winter,Thursday
2021-12-31,843.0,23.6,61.2,19.0,6.8,763.0,10.4,18.7,20.7,21.0,21.0,3.7,2021,12,31,Friday,Winter,Friday
2022-01-01,1101.0,28.2,129.2,28.0,7.0,1022.0,13.8,46.5,11.2,27.0,29.0,3.6,2022,1,1,Saturday,Winter,Saturday
2022-01-02,985.0,21.0,70.7,17.0,6.5,856.0,9.4,31.5,20.1,14.0,24.0,3.2,2022,1,2,Sunday,Winter,Sunday
2022-01-03,708.0,28.1,67.7,12.0,7.4,608.0,9.3,15.5,37.1,11.0,13.0,3.2,2022,1,3,Monday,Winter,Monday
2022-01-04,757.0,26.3,62.6,17.0,9.3,656.0,8.0,14.1,40.2,15.0,15.0,6.0,2022,1,4,Tuesday,Winter,Tuesday
2022-01-05,715.0,32.0,64.9,14.0,9.2,565.0,8.9,14.0,45.3,10.0,13.0,5.2,2022,1,5,Wednesday,Winter,Wednesday
2022-01-06,649.0,23.9,46.2,11.0,7.1,550.0,14.4,21.8,35.7,8.0,9.0,3.1,2022,1,6,Thursday,Winter,Thursday
2022-01-07,784.0,34.7,69.2,23.0,7.0,738.0,27.0,48.9,30.4,19.0,17.0,3.5,2022,1,7,Friday,Winter,Friday
2022-01-08,934.0,32.2,49.8,34.0,6.2,925.0,28.3,47.9,13.4,30.0,37.0,3.5,2022,1,8,Saturday,Winter,Saturday
2022-01-09,827.0,35.6,55.4,27.0,6.7,780.0,24.7,38.2,35.6,22.0,30.0,3.8,2022,1,9,Sunday,Winter,Sunday
2022-01-10,1290.0,22.5,38.7,22.0,7.5,722.0,22.5,36.1,40.4,20.0,35.0,3.8,2022,1,10,Monday,Winter,Monday
2022-01-11,507.0,12.2,21.0,13.0,3.9,480.0,13.2,24.0,57.4,7.0,11.0,3.3,2022,1,11,Tuesday,Winter,Tuesday
2022-01-12,616.0,24.1,40.2,24.0,1.9,562.0,19.1,29.5,44.1,18.0,18.0,3.4,2022,1,12,Wednesday,Winter,Wednesday
2022-01-13,889.0,43.6,96.9,54.0,1.8,799.0,20.2,28.9,42.9,42.0,51.0,3.8,2022,1,13,Thursday,Winter,Thursday
2022-01-14,880.0,39.9,87.2,41.0,2.6,732.0,14.9,24.3,44.6,34.0,47.0,4.8,2022,1,14,Friday,Winter,Friday
2022-01-15,1047.0,45.4,75.9,60.0,3.4,972.0,27.9,42.5,35.7,52.0,66.0,4.0,2022,1,15,Saturday,Winter,Saturday
2022-01-16,753.0,25.4,38.3,21.0,3.3,669.0,12.5,21.4,52.2,16.0,30.0,3.3,2022,1,16,Sunday,Winter,Sunday
2022-01-17,675.0,25.9,62.6,17.0,3.2,492.0,13.1,22.0,39.7,14.0,20.0,3.2,2022,1,17,Monday,Winter,Monday
2022-01-18,683.0,42.3,78.1,17.0,3.8,387.0,28.7,49.1,29.1,16.0,15.0,3.8,2022,1,18,Tuesday,Winter,Tuesday
2022-01-19,876.0,51.4,154.1,30.0,3.8,474.0,21.1,40.2,30.1,23.0,22.0,4.1,2022,1,19,Wednesday,Winter,Wednesday
2022-01-20,751.0,33.7,74.6,18.0,4.9,425.0,11.8,20.9,36.2,18.0,24.0,4.6,2022,1,20,Thursday,Winter,Thursday
2022-01-21,674.0,32.8,80.3,15.0,4.2,366.0,15.9,28.9,38.2,12.0,11.0,4.1,2022,1,21,Friday,Winter,Friday
2022-01-22,684.0,27.0,55.1,13.0,4.0,391.0,14.9,24.3,34.8,13.0,13.0,4.1,2022,1,22,Saturday,Winter,Saturday
2022-01-23,602.0,11.8,15.5,13.0,3.3,329.0,9.1,17.0,51.9,11.0,13.0,4.1,2022,1,23,Sunday,Winter,Sunday
2022-01-24,829.0,42.7,137.6,40.0,3.1,686.0,26.9,63.0,30.4,31.0,23.0,5.6,2022,1,24,Monday,Winter,Monday
2022-01-25,723.0,39.4,87.7,50.0,1.6,859.0,19.3,29.9,28.7,43.0,51.0,5.9,2022,1,25,Tuesday,Winter,Tuesday
2022-01-26,681.0,33.4,86.1,47.0,2.7,666.0,13.1,20.5,24.3,44.0,49.0,4.5,2022,1,26,Wednesday,Winter,Wednesday
2022-01-27,481.0,28.6,78.2,25.0,3.1,500.0,10.8,18.1,19.1,19.0,35.0,4.1,2022,1,27,Thursday,Winter,Thursday
2022-01-28,287.0,25.9,44.2,16.0,3.5,431.0,14.7,21.0,39.2,10.0,18.0,4.3,2022,1,28,Friday,Winter,Friday
2022-01-29,301.0,25.9,43.3,13.0,2.7,412.0,11.8,18.1,50.3,8.0,10.0,4.1,2022,1,29,Saturday,Winter,Saturday
2022-01-30,210.0,13.1,19.0,12.0,3.1,362.0,5.2,9.4,60.8,12.0,9.0,3.5,2022,1,30,Sunday,Winter,Sunday
2022-01-31,303.0,28.8,56.3,22.0,3.5,407.0,10.9,16.2,47.5,19.0,13.0,3.7,2022,1,31,Monday,Winter,Monday
2022-02-01,526.0,40.9,91.5,31.0,3.7,627.0,27.1,43.1,30.2,29.0,23.0,4.7,2022,2,1,Tuesday,Winter,Tuesday
2022-02-02,518.0,36.6,81.6,18.0,3.5,637.0,16.1,32.2,34.4,19.0,19.0,4.2,2022,2,2,Wednesday,Winter,Wednesday
2022-02-03,543.0,41.2,92.9,24.0,3.1,594.0,24.7,45.3,34.0,14.0,23.0,4.6,2022,2,3,Thursday,Winter,Thursday
2022-02-04,492.0,37.7,72.4,24.0,3.6,612.0,17.7,25.1,46.2,18.0,16.0,5.7,2022,2,4,Friday,Winter,Friday
2022-02-05,465.0,34.1,69.4,25.0,3.8,608.0,17.3,24.4,36.4,19.0,25.0,5.3,2022,2,5,Saturday,Winter,Saturday
2022-02-06,362.0,23.5,40.9,14.0,3.8,465.0,8.4,14.0,45.3,9.0,14.0,5.1,2022,2,6,Sunday,Winter,Sunday
2022-02-07,420.0,32.2,62.2,13.0,4.0,538.0,18.8,25.0,41.8,11.0,12.0,4.6,2022,2,7,Monday,Winter,Monday
2022-02-08,414.0,26.0,48.2,14.0,2.1,477.0,13.1,18.6,47.5,11.0,10.0,4.1,2022,2,8,Tuesday,Winter,Tuesday
2022-02-09,513.0,34.2,97.6,18.0,2.2,551.0,13.0,26.3,30.6,13.0,13.0,4.2,2022,2,9,Wednesday,Winter,Wednesday
2022-02-10,619.0,42.7,119.0,25.0,3.4,651.0,17.5,28.8,31.6,18.0,19.0,5.2,2022,2,10,Thursday,Winter,Thursday
2022-02-11,597.0,38.7,109.7,31.0,3.2,618.0,16.3,29.5,37.5,23.0,30.0,4.6,2022,2,11,Friday,Winter,Friday
2022-02-12,590.0,33.7,65.5,19.0,1.7,607.0,23.0,32.9,46.6,15.0,17.0,4.6,2022,2,12,Saturday,Winter,Saturday
2022-02-13,697.0,34.7,52.7,33.0,2.0,704.0,25.6,34.8,41.6,24.0,23.0,4.9,2022,2,13,Sunday,Winter,Sunday
2022-02-14,693.0,39.3,79.7,37.0,3.6,815.0,25.1,40.2,39.8,32.0,31.0,6.4,2022,2,14,Monday,Winter,Monday
2022-02-15,550.0,32.8,64.7,29.0,4.9,661.0,14.6,20.4,49.4,21.0,24.0,6.9,2022,2,15,Tuesday,Winter,Tuesday
2022-02-16,602.0,33.6,84.3,25.0,2.8,703.0,16.0,23.2,30.2,22.0,29.0,4.7,2022,2,16,Wednesday,Winter,Wednesday
2022-02-17,396.0,23.6,46.9,14.0,4.4,532.0,7.4,11.4,54.3,9.0,15.0,5.5,2022,2,17,Thursday,Winter,Thursday
2022-02-18,347.0,20.3,39.0,11.0,2.1,472.0,7.5,11.9,63.0,8.0,8.0,3.8,2022,2,18,Friday,Winter,Friday
2022-02-19,353.0,17.8,32.9,11.0,2.5,474.0,8.6,13.0,53.6,10.0,11.0,4.7,2022,2,19,Saturday,Winter,Saturday
2022-02-20,374.0,19.9,36.2,10.0,1.8,527.0,11.0,16.3,42.8,10.0,10.0,4.2,2022,2,20,Sunday,Winter,Sunday
2022-02-21,443.0,28.6,58.3,18.0,5.4,570.0,9.7,14.5,41.6,13.0,13.0,7.5,2022,2,21,Monday,Winter,Monday
2022-02-22,570.0,37.4,86.4,19.0,2.7,700.0,24.2,35.2,29.4,18.0,20.0,4.7,2022,2,22,Tuesday,Winter,Tuesday
2022-02-23,644.0,40.2,110.4,18.0,1.8,680.0,21.0,36.2,19.6,13.0,17.0,4.3,2022,2,23,Wednesday,Winter,Wednesday
2022-02-24,799.0,46.1,140.5,33.0,2.1,855.0,28.3,60.0,30.4,24.0,20.0,5.2,2022,2,24,Thursday,Winter,Thursday
2022-02-25,566.0,28.4,61.8,23.0,2.9,655.0,19.9,31.1,46.2,18.0,23.0,5.7,2022,2,25,Friday,Winter,Friday
2022-02-26,417.0,12.2,19.8,13.0,1.5,560.0,10.2,15.8,59.9,12.0,13.0,4.9,2022,2,26,Saturday,Winter,Saturday
2022-02-27,407.0,9.7,15.1,11.0,0.9,534.0,11.3,18.8,62.7,9.0,12.0,4.3,2022,2,27,Sunday,Winter,Sunday
2022-02-28,444.0,14.6,27.3,12.0,0.7,542.0,13.1,21.2,58.1,10.0,13.0,4.2,2022,2,28,Monday,Winter,Monday
2022-03-01,456.0,14.9,25.9,11.0,1.6,530.0,14.1,22.9,57.3,11.0,11.0,4.8,2022,3,1,Tuesday,Spring,Tuesday
2022-03-02,476.0,18.1,28.8,17.0,2.6,581.0,14.5,22.0,61.8,14.0,11.0,4.6,2022,3,2,Wednesday,Spring,Wednesday
2022-03-03,506.0,27.2,37.4,23.0,3.6,637.0,23.9,32.4,59.5,21.0,23.0,5.7,2022,3,3,Thursday,Spring,Thursday
2022-03-04,480.0,20.1,29.2,26.0,3.0,619.0,17.6,25.2,65.5,26.0,29.0,5.4,2022,3,4,Friday,Spring,Friday
2022-03-05,460.0,15.1,22.4,16.0,1.8,587.0,14.4,23.3,57.7,12.0,18.0,4.1,2022,3,5,Saturday,Spring,Saturday
2022-03-06,464.0,13.1,18.8,17.0,1.7,609.0,17.7,28.8,58.7,15.0,14.0,4.6,2022,3,6,Sunday,Spring,Sunday
2022-03-07,479.0,16.5,26.4,19.0,2.3,594.0,12.7,21.0,60.5,19.0,18.0,5.0,2022,3,7,Monday,Spring,Monday
2022-03-08,494.0,23.6,34.3,19.0,1.5,622.0,17.8,24.0,55.6,14.0,17.0,4.4,2022,3,8,Tuesday,Spring,Tuesday
2022-03-09,466.0,18.0,26.2,13.0,1.2,646.0,15.3,21.4,52.8,12.0,14.0,4.1,2022,3,9,Wednesday,Spring,Wednesday
2022-03-10,441.0,14.1,24.5,14.0,1.2,585.0,21.0,33.7,61.9,13.0,15.0,4.3,2022,3,10,Thursday,Spring,Thursday
2022-03-11,466.0,20.8,33.5,15.0,1.0,595.0,26.8,39.9,59.8,16.0,12.0,4.4,2022,3,11,Friday,Spring,Friday
2022-03-12,474.0,23.5,32.8,16.0,1.4,700.0,20.2,29.8,58.8,19.0,16.0,4.6,2022,3,12,Saturday,Spring,Saturday
2022-03-13,788.0,44.2,94.7,32.0,2.7,995.0,29.7,55.6,48.6,34.0,26.0,5.4,2022,3,13,Sunday,Spring,Sunday
2022-03-14,1051.0,61.5,154.7,50.0,3.7,1225.0,43.2,85.5,41.7,50.0,45.0,6.3,2022,3,14,Monday,Spring,Monday
2022-03-15,735.0,48.4,77.0,40.0,6.1,1036.0,33.9,52.9,50.5,38.0,43.0,8.1,2022,3,15,Tuesday,Spring,Tuesday
2022-03-16,609.0,36.6,60.3,36.0,3.3,884.0,24.5,32.3,55.0,32.0,36.0,5.4,2022,3,16,Wednesday,Spring,Wednesday
2022-03-17,701.0,39.6,74.7,40.0,1.9,958.0,29.1,51.1,55.4,39.0,37.0,4.2,2022,3,17,Thursday,Spring,Thursday
2022-03-18,869.0,47.1,111.1,44.0,2.8,1019.0,29.6,67.9,44.0,41.0,39.0,5.6,2022,3,18,Friday,Spring,Friday
2022-03-19,673.0,33.9,52.2,32.0,1.7,962.0,27.3,42.6,60.7,28.0,39.0,4.6,2022,3,19,Saturday,Spring,Saturday
2022-03-20,587.0,33.9,44.7,23.0,4.4,734.0,26.2,34.7,61.6,19.0,19.0,4.4,2022,3,20,Sunday,Spring,Sunday
2022-03-21,656.0,49.3,75.1,32.0,4.6,818.0,32.7,50.5,67.3,25.0,23.0,4.6,2022,3,21,Monday,Spring,Monday
2022-03-22,499.0,47.2,55.6,35.0,6.3,807.0,30.9,39.0,73.9,32.0,30.0,6.3,2022,3,22,Tuesday,Spring,Tuesday
2022-03-23,573.0,61.9,99.8,45.0,5.9,938.0,39.1,81.4,64.8,45.0,31.0,5.9,2022,3,23,Wednesday,Spring,Wednesday
2022-03-24,567.0,39.4,79.3,34.0,5.2,861.0,26.7,41.3,66.1,38.0,38.0,5.2,2022,3,24,Thursday,Spring,Thursday
2022-03-25,566.0,25.1,35.1,25.0,4.5,856.0,21.3,24.9,73.8,29.0,19.0,4.5,2022,3,25,Friday,Spring,Friday
2022-03-26,670.0,36.2,71.8,32.0,4.7,896.0,25.4,36.3,63.4,27.0,23.0,4.4,2022,3,26,Saturday,Spring,Saturday
2022-03-27,613.0,22.5,34.2,30.0,3.9,910.0,22.7,25.8,61.3,37.0,20.0,4.3,2022,3,27,Sunday,Spring,Sunday
2022-03-28,701.0,47.7,108.8,32.0,4.7,942.0,24.0,40.1,57.5,28.0,21.0,4.7,2022,3,28,Monday,Spring,Monday
2022-03-29,585.0,37.7,67.2,34.0,6.1,837.0,9.2,11.4,83.9,33.0,21.0,4.6,2022,3,29,Tuesday,Spring,Tuesday
2022-03-30,562.0,36.8,75.2,35.0,6.0,851.0,9.4,12.4,76.5,35.0,26.0,4.2,2022,3,30,Wednesday,Spring,Wednesday
2022-03-31,571.0,30.1,53.5,38.0,6.6,929.0,17.1,21.2,51.1,34.0,21.0,4.8,2022,3,31,Thursday,Spring,Thursday
2022-04-01,687.0,27.5,65.2,22.0,4.6,882.0,11.5,16.0,41.4,17.0,16.0,4.6,2022,4,1,Friday,Spring,Friday
2022-04-02,564.0,9.7,16.4,8.0,5.0,846.0,12.9,17.0,52.6,7.0,9.0,3.5,2022,4,2,Saturday,Spring,Saturday
2022-04-03,559.0,9.6,13.8,12.0,4.2,824.0,10.3,14.6,76.8,10.0,14.0,3.6,2022,4,3,Sunday,Spring,Sunday
2022-04-04,581.0,24.4,43.9,14.0,3.8,803.0,12.1,15.4,75.4,11.0,11.0,3.9,2022,4,4,Monday,Spring,Monday
2022-04-05,588.0,26.4,49.6,13.0,4.2,823.0,9.6,13.2,69.5,11.0,12.0,4.2,2022,4,5,Tuesday,Spring,Tuesday
2022-04-06,675.0,36.1,78.5,15.0,5.1,863.0,13.3,18.7,63.9,12.0,11.0,4.4,2022,4,6,Wednesday,Spring,Wednesday
2022-04-07,645.0,38.0,76.5,20.0,5.7,904.0,14.8,18.6,57.8,17.0,16.0,4.3,2022,4,7,Thursday,Spring,Thursday
2022-04-08,570.0,27.4,60.4,13.0,5.3,825.0,7.4,14.7,64.9,12.0,11.0,3.8,2022,4,8,Friday,Spring,Friday
2022-04-09,518.0,16.7,27.6,8.0,4.5,788.0,9.5,22.6,64.2,9.0,8.0,4.5,2022,4,9,Saturday,Spring,Saturday
2022-04-10,534.0,8.6,11.8,9.0,4.6,765.0,8.5,21.1,74.7,10.0,11.0,4.6,2022,4,10,Sunday,Spring,Sunday
2022-04-11,722.0,28.4,51.1,18.0,5.1,963.0,21.3,30.1,62.3,18.0,11.0,5.1,2022,4,11,Monday,Spring,Monday
2022-04-12,836.0,39.5,77.2,24.0,3.9,1049.0,29.6,43.7,55.8,22.0,21.0,5.3,2022,4,12,Tuesday,Spring,Tuesday
2022-04-13,740.0,36.4,59.8,20.0,3.7,982.0,30.8,43.0,58.8,21.0,22.0,5.1,2022,4,13,Wednesday,Spring,Wednesday
2022-04-14,925.0,55.4,111.5,33.0,4.5,1116.0,40.6,75.6,55.0,34.0,23.0,5.4,2022,4,14,Thursday,Spring,Thursday
2022-04-15,750.0,31.4,56.7,27.0,4.6,994.0,22.0,34.5,68.9,28.0,26.0,5.0,2022,4,15,Friday,Spring,Friday
2022-04-16,509.0,6.3,9.9,18.0,3.5,806.0,8.0,15.2,63.8,19.0,15.0,4.2,2022,4,16,Saturday,Spring,Saturday
2022-04-17,495.0,5.6,9.0,7.0,2.7,797.0,8.3,13.7,73.1,8.0,7.0,3.9,2022,4,17,Sunday,Spring,Sunday
2022-04-18,484.0,8.1,12.6,7.0,4.0,810.0,9.5,13.9,74.8,7.0,5.0,4.0,2022,4,18,Monday,Spring,Monday
2022-04-19,573.0,26.7,57.6,14.0,4.0,869.0,16.2,27.3,65.3,13.0,10.0,4.0,2022,4,19,Tuesday,Spring,Tuesday
2022-04-20,607.0,36.5,67.4,18.0,4.1,923.0,20.4,33.3,60.0,18.0,16.0,4.1,2022,4,20,Wednesday,Spring,Wednesday
2022-04-21,625.0,34.3,66.6,22.0,4.6,884.0,12.9,17.7,65.7,20.0,17.0,4.1,2022,4,21,Thursday,Spring,Thursday
2022-04-22,612.0,26.5,46.5,21.0,5.2,937.0,24.0,32.5,59.7,25.0,19.0,4.5,2022,4,22,Friday,Spring,Friday
2022-04-23,729.0,24.9,58.3,17.0,4.8,1037.0,20.7,41.2,35.1,19.0,15.0,4.0,2022,4,23,Saturday,Spring,Saturday
2022-04-24,608.0,19.3,30.7,13.0,5.5,905.0,12.1,21.4,54.6,14.0,14.0,4.9,2022,4,24,Sunday,Spring,Sunday
2022-04-25,582.0,27.0,54.4,13.0,5.3,810.0,13.5,20.4,64.8,11.0,7.0,4.0,2022,4,25,Monday,Spring,Monday
2022-04-26,613.0,25.1,51.8,13.0,3.9,851.0,13.3,20.5,66.5,11.0,8.0,3.9,2022,4,26,Tuesday,Spring,Tuesday
2022-04-27,573.0,15.7,25.8,12.0,4.3,867.0,15.0,24.2,66.8,15.0,11.0,4.0,2022,4,27,Wednesday,Spring,Wednesday
2022-04-28,645.0,27.3,47.3,11.0,3.9,898.0,21.6,36.2,49.1,13.0,10.0,4.1,2022,4,28,Thursday,Spring,Thursday
2022-04-29,525.0,22.5,32.8,14.0,3.8,783.0,18.8,29.1,71.5,15.0,10.0,4.1,2022,4,29,Friday,Spring,Friday
2022-04-30,578.0,22.8,33.0,20.0,4.0,834.0,17.1,25.7,73.9,21.0,15.0,4.1,2022,4,30,Saturday,Spring,Saturday
2022-05-01,607.0,25.3,33.5,17.0,4.3,836.0,19.1,29.1,69.4,18.0,15.0,4.1,2022,5,1,Sunday,Spring,Sunday
2022-05-02,597.0,27.4,50.4,17.0,4.6,810.0,18.5,30.8,62.3,17.0,12.0,4.1,2022,5,2,Monday,Spring,Monday
2022-05-03,579.0,30.5,49.2,19.0,4.7,783.0,15.2,25.7,67.8,18.0,12.0,4.0,2022,5,3,Tuesday,Spring,Tuesday
2022-05-04,623.0,36.2,65.5,17.0,4.5,797.0,14.1,23.9,68.7,15.0,13.0,4.1,2022,5,4,Wednesday,Spring,Wednesday
2022-05-05,696.0,40.4,76.2,22.0,4.4,835.0,22.3,34.3,65.4,18.0,15.0,4.1,2022,5,5,Thursday,Spring,Thursday
2022-05-06,645.0,35.9,62.4,24.0,4.5,817.0,23.4,36.9,68.6,24.0,19.0,4.2,2022,5,6,Friday,Spring,Friday
2022-05-07,527.0,13.6,20.0,14.0,4.5,736.0,11.1,21.4,89.7,15.0,12.0,4.1,2022,5,7,Saturday,Spring,Saturday
2022-05-08,538.0,13.4,18.3,14.0,4.3,716.0,11.6,22.2,81.3,15.0,11.0,4.0,2022,5,8,Sunday,Spring,Sunday
2022-05-09,558.0,19.1,29.4,17.0,4.8,686.0,16.5,27.5,73.3,17.0,13.0,4.4,2022,5,9,Monday,Spring,Monday
2022-05-10,614.0,23.7,51.7,18.0,4.7,694.0,20.3,29.9,63.5,15.0,11.0,4.3,2022,5,10,Tuesday,Spring,Tuesday
2022-05-11,597.0,35.1,64.7,21.0,5.2,653.0,7.0,12.8,80.8,17.0,13.0,4.2,2022,5,11,Wednesday,Spring,Wednesday
2022-05-12,551.0,35.8,64.4,26.0,5.9,719.0,6.6,11.4,90.7,22.0,12.0,5.0,2022,5,12,Thursday,Spring,Thursday
2022-05-13,386.0,21.8,35.4,20.0,5.7,703.0,13.0,18.1,74.1,24.0,14.0,4.6,2022,5,13,Friday,Spring,Friday
2022-05-14,379.0,15.1,21.1,17.0,5.5,669.0,10.3,14.6,80.7,22.0,10.0,4.3,2022,5,14,Saturday,Spring,Saturday
